POID,OrderDateKey,OrderDate,SupplierID,ProductID,Status,ApprovalStatus,Currency,IncoTerms,PortOfLoading,OrderedQty,ReceivedQty,receipt_rate,UnitCost_USD,TotalCost_USD,FreightCost_USD,ExchangeRate,ExpectedDeliveryDate,ActualDeliveryDate,expected_lead_time_days,actual_lead_time_days,is_late_delivery,_gold_built_at
PO000708,20241222,2024-12-22,SUP0014,PRD0004,Fully Received,Approved,JPY,DAP,<Na>,4021.0,4021.0,1.0,971.19,3905154.99,15114.77,1.0,2025-02-18,2025-03-14,58.0,82.0,1.0,2026-06-24 00:14:59.277238
PO000709,,,SUP0036,PRD0038,Fully Received,Approved,EUR,EXW,Santos,3884.0,3884.0,1.0,1369.19,5317933.96,20031.56,1.1326,2024-08-16,2024-09-12,,,1.0,2026-06-24 00:14:59.277238
PO000710,,,SUP0037,PRD0015,Fully Received,Approved,EUR,FCA,Port Of Ny,3033.0,,,660.01,2001810.33,5527.69,0.8397,,2023-06-24,,,0.0,2026-06-24 00:14:59.277238
PO000711,20230129,2023-01-29,SUP0035,PRD0024,Open,Approved,USD,CIF,Port Of La,2513.0,0.0,0.0,1648.91,4143710.83,6834.29,1.0,2023-03-04,,34.0,,,2026-06-24 00:14:59.277238
PO000712,20230218,2023-02-18,SUP0014,PRD0013,Fully Received,Approved,USD,DAP,Rotterdam,889.0,889.0,1.0,,211075.27,5963.5,1.0,,2023-03-24,,34.0,0.0,2026-06-24 00:14:59.277238
PO000713,,,SUP0019,PRD0034,Fully Received,Approved,NOK,DDP,Santos,2334.0,2334.0,1.0,1053.05,2457818.7,2013.53,1.0,2022-09-29,2022-10-16,,,1.0,2026-06-24 00:14:59.277238
PO000714,20220921,2022-09-21,SUP0007,PRD0005,Fully Received,Approved,USD,DDP,Shanghai,2335.0,2335.0,1.0,1615.0,3771025.0,14914.96,1.1061,2022-12-17,2022-12-17,87.0,87.0,0.0,2026-06-24 00:14:59.277238
PO000715,,,SUP0003,PRD0002,Partially Received,Approved,SEK,FCA,Hamburg,2030.0,1638.0,0.8069,835.55,1696166.5,5189.92,1.0,2024-04-15,2024-04-15,,,0.0,2026-06-24 00:14:59.277238
PO000716,,,SUP0017,PRD0007,Fully Received,Approved,USD,FOB,Port Of Ny,0.0,0.0,,682.79,0.0,0.0,0.8322,2022-10-12,2022-10-07,,,0.0,2026-06-24 00:14:59.277238
PO000717,20240907,2024-09-07,SUP0034,PRD0037,Partially Received,Approved,NOK,DAP,Vancouver,3338.0,,,,8889260.9,2668.31,0.8203,2024-07-18,2024-07-23,-51.0,-46.0,1.0,2026-06-24 00:14:59.277238
PO000718,20221123,2022-11-23,SUP0036,PRD0019,Cancelled,Approved,BRL,CIF,Shanghai,1902.0,0.0,0.0,1222.82,2325803.64,5260.83,1.0115,2022-12-02,,9.0,,,2026-06-24 00:14:59.277238
PO000719,20230917,2023-09-17,SUP0028,PRD0039,Fully Received,Approved,EUR,FOB,Vancouver,1309.0,1309.0,1.0,,1736768.11,1074.79,1.0,2023-09-24,2023-09-16,7.0,-1.0,0.0,2026-06-24 00:14:59.277238
PO000720,20220423,2022-04-23,SUP0020,PRD0016,Fully Received,Approved,EUR,,Rotterdam,4035.0,4035.0,1.0,2164.49,8733717.15,27010.92,1.0,2022-06-07,2022-07-19,45.0,87.0,1.0,2026-06-24 00:14:59.277238
PO000721,20220530,2022-05-30,SUP0026,PRD0001,Fully Received,Approved,SEK,CIF,Rotterdam,4563.0,4563.0,1.0,2510.15,11453814.45,18126.12,1.0,2022-08-21,2022-08-17,83.0,79.0,0.0,2026-06-24 00:14:59.277238
PO000722,20241014,2024-10-14,SUP0018,PRD0038,Fully Received,Approved,USD,FOB,<Na>,545.0,545.0,1.0,2272.27,1238387.15,4099.92,1.1733,2025-01-12,2025-01-18,90.0,96.0,1.0,2026-06-24 00:14:59.277238
PO000723,20220521,2022-05-21,SUP0025,PRD0010,Partially Received,Approved,NOK,CIF,<Na>,-2270.0,-2015.0,,1966.62,4464227.4,8541.99,0.8754,2022-08-15,2022-08-14,86.0,85.0,0.0,2026-06-24 00:14:59.277238
PO000724,20230519,2023-05-19,SUP0003,PRD0004,Partially Received,Approved,NOK,FOB,Santos,4365.0,4365.0,1.0,2863.13,12497562.45,,1.0,,2023-07-11,,53.0,0.0,2026-06-24 00:14:59.277238
PO000725,20231106,2023-11-06,SUP0034,PRD0011,Open,Approved,JPY,,<Na>,1556.0,0.0,0.0,2732.36,4251552.16,830.83,,2024-01-02,,57.0,,,2026-06-24 00:14:59.277238
PO000726,20220914,2022-09-14,SUP0001,PRD0028,Fully Received,Pending,JPY,EXW,Santos,1966.0,1966.0,1.0,2346.98,4614162.68,15020.19,1.0,2022-10-07,2022-10-22,23.0,38.0,1.0,2026-06-24 00:14:59.277238
PO000727,20230410,2023-04-10,SUP0035,PRD0001,Open,Approved,NOK,CIF,Yokohama,1531.0,0.0,0.0,329.47,504418.57,3467.21,1.0859,2023-05-14,,34.0,,,2026-06-24 00:14:59.277238
PO000728,20230113,2023-01-13,SUP0006,PRD0027,Fully Received,Approved,JPY,FOB,Santos,2685.0,2685.0,1.0,1904.13,5112589.05,9149.61,,2023-03-03,2023-01-12,49.0,-1.0,0.0,2026-06-24 00:14:59.277238
PO000729,20221022,2022-10-22,SUP0039,PRD0006,Fully Received,Approved,EUR,EXW,Yokohama,2300.0,2300.0,1.0,2479.41,5702643.0,16315.13,1.0,2022-12-10,2022-12-17,49.0,56.0,1.0,2026-06-24 00:14:59.277238
PO000730,20220828,2022-08-28,SUP0003,PRD0011,Partially Received,Rejected,BRL,FCA,Santos,274.0,104.0,0.3796,1586.32,434651.68,344.09,1.0965,2022-09-25,2022-10-04,28.0,37.0,1.0,2026-06-24 00:14:59.277238
PO000731,20221109,2022-11-09,SUP0040,PRD0036,Open,Approved,USD,DDP,Santos,2175.0,0.0,0.0,,2003262.0,11701.05,1.0,2023-01-29,,81.0,,,2026-06-24 00:14:59.277238
PO000732,20231002,2023-10-02,SUP0023,PRD0005,Open,Pending,CAD,FOB,Port Of La,3272.0,0.0,0.0,2141.99,7008591.28,25119.98,1.2853,2023-11-16,,45.0,,,2026-06-24 00:14:59.277238
PO000735,20240508,2024-05-08,SUP0020,PRD0034,Fully Received,Approved,NOK,FOB,Rotterdam,1495.0,1495.0,1.0,1508.32,2254938.4,11006.87,1.2888,2024-05-27,2024-06-24,19.0,47.0,1.0,2026-06-24 00:14:59.277238
PO000736,20241206,2024-12-06,SUP0017,PRD0019,Fully Received,Approved,EUR,DAP,Hamburg,540.0,540.0,1.0,,942921.0,457.8,0.7976,2025-01-23,2025-02-06,48.0,62.0,1.0,2026-06-24 00:14:59.277238
PO000737,20240923,2024-09-23,SUP0027,PRD0028,Open,Approved,JPY,FOB,Port Of Ny,3775.0,0.0,0.0,1919.2,7244980.0,14303.78,1.223,2024-10-21,,28.0,,,2026-06-24 00:14:59.277238
PO000738,20231021,2023-10-21,SUP0039,PRD0026,Partially Received,Approved,SEK,FOB,Port Of Ny,1284.0,251.0,0.1955,2131.16,2736409.44,707.47,0.853,2023-11-17,2023-11-25,27.0,35.0,1.0,2026-06-24 00:14:59.277238
PO000739,20230509,2023-05-09,SUP0004,PRD0021,Fully Received,Approved,SEK,CIF,<Na>,4351.0,4351.0,1.0,604.18,2628787.18,21571.43,1.0,2023-08-03,2023-07-31,86.0,83.0,0.0,2026-06-24 00:14:59.277238
PO000740,20241212,2024-12-12,SUP0023,PRD0017,Partially Received,Approved,BRL,FCA,Shanghai,2665.0,1214.0,0.4555,1849.22,4928171.3,19117.19,1.0,2025-01-25,2025-01-31,44.0,50.0,1.0,2026-06-24 00:14:59.277238
PO000741,20240407,2024-04-07,SUP0026,PRD0009,Open,Approved,NOK,FOB,Hamburg,4589.0,0.0,0.0,2009.12,9219851.68,33719.43,1.3125,2024-06-05,,59.0,,,2026-06-24 00:14:59.277238
PO000742,20231004,2023-10-04,SUP0022,PRD0039,Fully Received,Approved,EUR,FOB,Yokohama,3257.0,3257.0,1.0,1444.42,4704475.94,10780.03,1.2668,2023-11-04,2023-11-07,31.0,34.0,1.0,2026-06-24 00:14:59.277238
PO000743,,,SUP0021,PRD0028,Partially Received,Rejected,BRL,FOB,<Na>,4561.0,983.0,0.2155,574.05,2618242.05,21163.42,1.0,2022-09-22,2022-09-27,,,1.0,2026-06-24 00:14:59.277238
PO000744,20241212,2024-12-12,SUP0028,PRD0010,Cancelled,Approved,BRL,FOB,Yokohama,2137.0,0.0,0.0,2646.78,5656168.86,,1.0842,2025-02-19,,69.0,,,2026-06-24 00:14:59.277238
PO000745,,,SUP0024,PRD0013,Fully Received,Approved,CAD,FOB,Shanghai,124.0,124.0,1.0,2507.02,310870.48,175.43,1.2938,2024-11-30,2024-12-14,,,1.0,2026-06-24 00:14:59.277238
PO000746,20240213,2024-02-13,SUP0005,PRD0023,Fully Received,Approved,BRL,EXW,Shanghai,1973.0,1973.0,1.0,1704.16,3362307.68,9382.51,,2024-04-30,2024-05-09,77.0,86.0,1.0,2026-06-24 00:14:59.277238
PO000747,20220118,2022-01-18,SUP0011,PRD0009,Fully Received,Approved,USD,EXW,Vancouver,594.0,594.0,1.0,2143.3,1273120.2,2820.81,1.0,2022-02-19,2022-02-19,32.0,32.0,0.0,2026-06-24 00:14:59.277238
PO000748,20240303,2024-03-03,SUP0013,PRD0035,Fully Received,Approved,SEK,EXW,Yokohama,4461.0,4461.0,1.0,,6854951.04,19962.03,1.2549,2024-03-10,2024-04-04,7.0,32.0,1.0,2026-06-24 00:14:59.277238
PO000749,20220619,2022-06-19,SUP0016,PRD0022,Fully Received,Approved,JPY,CIF,<Na>,372.0,372.0,1.0,2344.8,,271.46,1.0,2022-07-01,2022-07-08,12.0,19.0,1.0,2026-06-24 00:14:59.277238
PO000750,20221230,2022-12-30,SUP0032,PRD0028,Fully Received,Approved,NOK,DDP,Santos,749.0,749.0,1.0,1726.96,1293493.04,3703.04,1.0,2023-01-20,2023-02-04,21.0,36.0,1.0,2026-06-24 00:14:59.277238
PO000751,20240223,2024-02-23,SUP0017,PRD0021,Partially Received,Approved,USD,CIF,Shanghai,4551.0,2255.0,0.4955,431.86,1965394.86,35252.1,,2024-03-01,2024-03-04,7.0,10.0,1.0,2026-06-24 00:14:59.277238
PO000752,20230713,2023-07-13,SUP0015,PRD0001,Fully Received,Approved,BRL,FOB,Port Of La,1737.0,1737.0,1.0,866.84,,5949.31,1.0665,2023-07-22,2023-08-06,9.0,24.0,1.0,2026-06-24 00:14:59.277238
PO000753,20230708,2023-07-08,SUP0016,PRD0019,Open,Approved,JPY,DAP,Shanghai,2396.0,0.0,0.0,2434.66,5833445.36,13502.41,1.2866,2023-07-26,,18.0,,,2026-06-24 00:14:59.277238
PO000754,,,SUP0024,PRD0015,Fully Received,Pending,CAD,DDP,<Na>,544.0,0.0,0.0,1474.16,801943.04,2513.54,1.2766,2024-12-27,,,,,2026-06-24 00:14:59.277238
PO000756,20241214,2024-12-14,SUP0010,PRD0016,Cancelled,Approved,CAD,EXW,<Na>,4400.0,,,2263.24,9958256.0,34055.67,1.2505,2025-03-08,,84.0,,,2026-06-24 00:14:59.277238
PO000758,20220220,2022-02-20,SUP0039,PRD0013,Fully Received,Approved,SEK,CIF,Port Of Ny,3187.0,3187.0,1.0,,5578142.36,4830.66,0.8017,2022-03-06,2022-03-07,14.0,15.0,1.0,2026-06-24 00:14:59.277238
PO000759,20230111,2023-01-11,SUP0037,PRD0015,Fully Received,Approved,EUR,CIF,Port Of La,257.0,257.0,1.0,2805.09,720908.13,1049.03,1.2746,2023-02-21,2023-03-16,41.0,64.0,1.0,2026-06-24 00:14:59.277238
PO000760,20240313,2024-03-13,SUP0027,PRD0037,Fully Received,Approved,EUR,CIF,Shanghai,3309.0,3309.0,1.0,1355.81,4486375.29,13937.2,1.0,2024-03-30,2024-03-29,17.0,16.0,0.0,2026-06-24 00:14:59.277238
PO000761,20221121,2022-11-21,SUP0036,PRD0008,Fully Received,Approved,SEK,FCA,<Na>,746.0,746.0,1.0,1821.92,,4739.77,1.0,2022-12-22,2023-01-17,31.0,57.0,1.0,2026-06-24 00:14:59.277238
PO000762,20220921,2022-09-21,SUP0019,PRD0034,Open,Approved,EUR,EXW,Hamburg,384.0,0.0,0.0,1097.72,421524.48,2648.67,1.0,2022-09-29,,8.0,,,2026-06-24 00:14:59.277238
PO000763,20230102,2023-01-02,SUP0018,PRD0035,Fully Received,Approved,CAD,EXW,Shanghai,1521.0,1521.0,1.0,1254.66,1908337.86,8681.61,1.0,2023-03-10,2023-03-20,67.0,77.0,1.0,2026-06-24 00:14:59.277238
PO000764,20220831,2022-08-31,SUP0006,PRD0029,Fully Received,Approved,JPY,FCA,<Na>,4410.0,4410.0,1.0,892.58,3936277.8,33670.93,1.0,2022-11-01,2022-10-28,62.0,58.0,0.0,2026-06-24 00:14:59.277238
PO000765,,,SUP0007,PRD0012,Fully Received,Approved,NOK,CIF,Hamburg,3163.0,3163.0,1.0,1909.69,6040349.47,18907.82,0.8519,2024-08-28,2024-09-16,,,1.0,2026-06-24 00:14:59.277238
PO000766,,,SUP0007,PRD0028,Fully Received,Approved,CAD,FOB,Port Of Ny,2990.0,2990.0,1.0,,382421.0,,1.0,2024-12-01,2024-12-05,,,1.0,2026-06-24 00:14:59.277238
PO000767,20220806,2022-08-06,SUP0003,PRD0037,Fully Received,Approved,NOK,FOB,Hamburg,4329.0,4329.0,1.0,,9581289.12,3862.53,1.0825,2022-09-05,2022-10-03,30.0,58.0,1.0,2026-06-24 00:14:59.277238
PO000768,20240110,2024-01-10,SUP0025,PRD0001,Fully Received,Rejected,CAD,CIF,Rotterdam,765.0,765.0,1.0,584.42,,3346.71,1.0,2024-02-11,2024-03-12,32.0,62.0,1.0,2026-06-24 00:14:59.277238
PO000769,20220412,2022-04-12,SUP0018,PRD0014,Fully Received,Pending,EUR,CIF,Rotterdam,2143.0,2143.0,1.0,1836.41,3935426.63,10411.65,1.2552,,2022-05-14,,32.0,0.0,2026-06-24 00:14:59.277238
PO000770,20240408,2024-04-08,SUP0013,PRD0038,Open,Approved,SEK,FCA,Hamburg,1336.0,0.0,0.0,2591.39,3462097.04,4005.56,1.0,2024-05-28,,50.0,,,2026-06-24 00:14:59.277238
PO000771,20221228,2022-12-28,SUP0038,PRD0011,Fully Received,Approved,USD,DDP,<Na>,4650.0,4650.0,1.0,1509.07,7017175.5,25280.15,1.0,,2023-02-13,,47.0,0.0,2026-06-24 00:14:59.277238
PO000772,20230403,2023-04-03,SUP0003,PRD0033,Fully Received,Approved,CAD,EXW,Port Of La,954.0,954.0,1.0,2050.36,1956043.44,,1.1325,2023-05-11,2023-05-15,38.0,42.0,1.0,2026-06-24 00:14:59.277238
PO000773,20220802,2022-08-02,SUP0022,PRD0014,Open,Approved,SEK,FOB,Rotterdam,-1157.0,0.0,,365.49,422871.93,6899.43,1.321,2022-09-14,,43.0,,,2026-06-24 00:14:59.277238
PO000774,20231212,2023-12-12,SUP0005,PRD0005,Fully Received,Approved,CAD,FCA,Hamburg,4335.0,4335.0,1.0,2362.34,10240743.9,16612.62,0.9085,2024-03-01,2024-03-29,80.0,108.0,1.0,2026-06-24 00:14:59.277238
PO000775,20220309,2022-03-09,SUP0026,PRD0035,Partially Received,Approved,JPY,CIF,Yokohama,3067.0,747.0,0.2436,2926.91,8976832.97,21274.59,1.0,2022-08-04,2022-04-14,148.0,36.0,0.0,2026-06-24 00:14:59.277238
PO000776,20220219,2022-02-19,SUP0027,PRD0040,Fully Received,Approved,USD,,Rotterdam,4556.0,4556.0,1.0,2373.93,10815625.08,22509.39,1.0,2022-04-27,2022-05-24,67.0,94.0,1.0,2026-06-24 00:14:59.277238
PO000777,20220104,2022-01-04,SUP0016,PRD0031,Cancelled,Approved,CAD,,Hamburg,1124.0,0.0,0.0,82.05,92224.2,879.33,1.0,2022-02-26,,53.0,,,2026-06-24 00:14:59.277238
PO000779,20230228,2023-02-28,SUP0019,PRD0023,Partially Received,Approved,JPY,FOB,Santos,1904.0,344.0,0.1807,2261.7,4306276.8,7404.13,1.0,2023-05-20,2023-05-30,81.0,91.0,1.0,2026-06-24 00:14:59.277238
PO000780,20231019,2023-10-19,SUP0029,PRD0003,Fully Received,Approved,JPY,CIF,Port Of Ny,1854.0,1854.0,1.0,1476.42,2737282.68,7522.94,0.9092,2024-01-16,2024-02-09,89.0,113.0,1.0,2026-06-24 00:14:59.277238
PO000781,20230529,2023-05-29,SUP0025,PRD0009,Partially Received,Approved,BRL,FOB,Vancouver,3032.0,,,1114.84,3380194.88,6196.52,1.0,2023-08-26,2023-09-05,89.0,99.0,1.0,2026-06-24 00:14:59.277238
PO000782,20240812,2024-08-12,SUP0014,PRD0001,Partially Received,Pending,EUR,CIF,Port Of Ny,3675.0,3289.0,0.895,1428.66,5250325.5,29027.87,1.3217,2024-09-18,2024-09-18,37.0,37.0,0.0,2026-06-24 00:14:59.277238
PO000783,20240723,2024-07-23,SUP0037,PRD0007,Partially Received,Approved,EUR,DAP,<Na>,902.0,748.0,0.8293,2358.22,2127114.44,4688.97,0.8974,2024-09-04,2024-09-05,43.0,44.0,1.0,2026-06-24 00:14:59.277238
PO000784,20240219,2024-02-19,SUP0006,PRD0008,Partially Received,Approved,BRL,FCA,Vancouver,40.0,12.0,0.3,2796.02,111840.8,,1.262,2024-03-31,2024-03-30,41.0,40.0,0.0,2026-06-24 00:14:59.277238
PO000785,20220225,2022-02-25,SUP0024,PRD0001,Partially Received,Approved,JPY,FOB,Shanghai,4142.0,,,1165.11,4825885.62,22239.29,1.0,2022-05-16,2022-05-14,80.0,78.0,0.0,2026-06-24 00:14:59.277238
PO000786,,,SUP0007,PRD0010,Open,Approved,SEK,CIF,Hamburg,3592.0,0.0,0.0,128.78,462577.76,,1.2988,2025-02-07,,,,,2026-06-24 00:14:59.277238
PO000787,20230122,2023-01-22,SUP0020,PRD0007,Fully Received,Approved,SEK,CIF,Yokohama,614.0,614.0,1.0,1845.84,1133345.76,2490.11,1.0,2023-04-22,2023-07-05,90.0,164.0,1.0,2026-06-24 00:14:59.277238
PO000788,20240824,2024-08-24,SUP0009,PRD0007,Partially Received,Approved,,,Port Of Ny,1058.0,518.0,0.4896,1507.79,1595241.82,2954.14,1.3116,2024-09-28,2024-09-24,35.0,31.0,0.0,2026-06-24 00:14:59.277238
PO000789,,,SUP0025,PRD0037,Partially Received,Approved,USD,CIF,Hamburg,4687.0,1050.0,0.224,2867.02,13437722.74,24155.42,0.9685,2022-08-30,2022-09-10,,,1.0,2026-06-24 00:14:59.277238
PO000790,,,SUP0031,PRD0006,Fully Received,Approved,BRL,FOB,<Na>,2314.0,2314.0,1.0,2835.41,6561138.74,18273.35,1.0602,2025-01-20,2025-02-14,,,1.0,2026-06-24 00:14:59.277238
PO000791,20240307,2024-03-07,SUP0028,PRD0019,Fully Received,Approved,JPY,DAP,Vancouver,342.0,342.0,1.0,2001.86,684636.12,2115.49,1.0091,2024-03-20,2024-03-16,13.0,9.0,0.0,2026-06-24 00:14:59.277238
PO000792,20240120,2024-01-20,SUP0036,PRD0013,Partially Received,Approved,NOK,FOB,Port Of Ny,587.0,220.0,0.3748,2848.78,1672233.86,1988.58,1.0,2024-03-24,2024-03-31,64.0,71.0,1.0,2026-06-24 00:14:59.277238
PO000793,20240309,2024-03-09,SUP0001,PRD0013,Partially Received,Approved,NOK,FOB,<Na>,3842.0,2983.0,0.7764,2539.06,9755068.52,16108.51,1.0,2024-03-19,2024-03-15,10.0,6.0,0.0,2026-06-24 00:14:59.277238
PO000794,20231028,2023-10-28,SUP0002,PRD0034,Partially Received,Approved,SEK,EXW,Hamburg,1044.0,389.0,0.3726,2069.83,2160902.52,6740.22,1.0,2024-01-16,2024-01-26,80.0,90.0,1.0,2026-06-24 00:14:59.277238
PO000795,20230124,2023-01-24,SUP0014,PRD0004,Fully Received,Approved,JPY,CIF,Rotterdam,3011.0,,,2298.4,6920482.4,20071.79,1.0,2023-04-13,2023-05-05,79.0,101.0,1.0,2026-06-24 00:14:59.277238
PO000796,20221112,2022-11-12,SUP0003,PRD0016,Open,Approved,USD,CIF,<Na>,2543.0,0.0,0.0,2759.0,7016137.0,5207.38,0.857,2022-12-16,,34.0,,,2026-06-24 00:14:59.277238
PO000797,20221122,2022-11-22,SUP0039,PRD0033,Cancelled,Approved,BRL,,Vancouver,4843.0,0.0,0.0,1982.34,9600472.62,,1.2678,2023-02-02,,72.0,,,2026-06-24 00:14:59.277238
PO000798,20220309,2022-03-09,SUP0007,PRD0028,On Hold,Approved,BRL,DAP,<Na>,2364.0,0.0,0.0,,5785015.32,13220.39,1.0971,2022-03-16,,7.0,,,2026-06-24 00:14:59.277238
PO000799,20220106,2022-01-06,SUP0012,PRD0025,Fully Received,Approved,SEK,FCA,Vancouver,3918.0,3918.0,1.0,1194.72,4680912.96,8958.32,1.2125,2022-02-23,2022-03-20,48.0,73.0,1.0,2026-06-24 00:14:59.277238
PO000800,20221117,2022-11-17,SUP0003,PRD0005,Fully Received,Approved,SEK,FOB,<Na>,1452.0,1452.0,1.0,,,5957.01,,2022-12-01,2022-12-04,14.0,17.0,1.0,2026-06-24 00:14:59.277238
PO000801,,,SUP0030,PRD0024,Fully Received,Approved,SEK,,<Na>,1594.0,1594.0,1.0,676.26,1077958.44,4841.73,1.0,2024-10-21,2024-10-31,,,1.0,2026-06-24 00:14:59.277238
PO000803,20230705,2023-07-05,SUP0017,PRD0026,Open,Approved,,DAP,Port Of Ny,321.0,0.0,0.0,760.71,244187.91,2434.48,1.0827,2023-07-23,,18.0,,,2026-06-24 00:14:59.277238
PO000804,20220720,2022-07-20,SUP0007,PRD0009,Partially Received,Approved,NOK,CIF,<Na>,4100.0,,,2023.24,8295284.0,21530.25,1.0,2022-09-03,2022-09-05,45.0,47.0,1.0,2026-06-24 00:14:59.277238
PO000805,20230716,2023-07-16,SUP0005,PRD0037,Fully Received,Rejected,CAD,EXW,Yokohama,1092.0,1092.0,1.0,504.21,550597.32,,1.0499,2023-09-11,2023-09-26,57.0,72.0,1.0,2026-06-24 00:14:59.277238
PO000807,20220604,2022-06-04,SUP0018,PRD0030,Open,Approved,NOK,FOB,Rotterdam,1675.0,0.0,0.0,1788.52,2995771.0,5595.19,1.0791,2022-08-18,,75.0,,,2026-06-24 00:14:59.277238
PO000808,20230729,2023-07-29,SUP0039,PRD0010,Partially Received,Approved,USD,EXW,Port Of Ny,2415.0,1882.0,0.7793,1863.85,4501197.75,2374.41,1.2402,2023-10-21,2023-10-24,84.0,87.0,1.0,2026-06-24 00:14:59.277238
PO000809,20230124,2023-01-24,SUP0033,PRD0024,Fully Received,Approved,SEK,CIF,Port Of Ny,486.0,486.0,1.0,1307.71,635547.06,2317.51,1.0,2023-04-01,2023-04-05,67.0,71.0,1.0,2026-06-24 00:14:59.277238
PO000810,20230721,2023-07-21,SUP0027,PRD0036,Partially Received,Rejected,NOK,FOB,Santos,858.0,138.0,0.1608,,249472.08,2781.59,1.0,2023-08-22,2023-08-21,32.0,31.0,0.0,2026-06-24 00:14:59.277238
PO000811,20240829,2024-08-29,SUP0015,PRD0033,Fully Received,Approved,NOK,CIF,<Na>,2725.0,2725.0,1.0,186.46,508103.5,12168.03,0.7804,,2024-11-20,,83.0,0.0,2026-06-24 00:14:59.277238
PO000812,20230524,2023-05-24,SUP0001,PRD0035,Partially Received,Approved,SEK,EXW,Rotterdam,4127.0,1955.0,0.4737,916.87,3783922.49,26589.63,1.0154,2023-08-02,2023-08-13,70.0,81.0,1.0,2026-06-24 00:14:59.277238
PO000813,,,SUP0037,PRD0018,Open,Approved,NOK,,Port Of La,3361.0,0.0,0.0,1500.37,,4155.12,1.3158,2024-08-19,,,,,2026-06-24 00:14:59.277238
PO000814,20220915,2022-09-15,SUP0036,PRD0010,Fully Received,Approved,SEK,CIF,Santos,1470.0,1470.0,1.0,951.38,1398528.6,1468.47,0.844,2022-11-03,2022-11-10,49.0,56.0,1.0,2026-06-24 00:14:59.277238
PO000815,20220223,2022-02-23,SUP0006,PRD0002,Fully Received,Approved,EUR,,Port Of La,3137.0,3137.0,1.0,,5588910.57,21495.66,1.2985,2022-05-01,2022-05-24,67.0,90.0,1.0,2026-06-24 00:14:59.277238
PO000816,20240129,2024-01-29,SUP0022,PRD0028,Open,Approved,CAD,FOB,Shanghai,276.0,0.0,0.0,232.08,64054.08,828.49,1.0,2024-02-06,,8.0,,,2026-06-24 00:14:59.277238
PO000817,20220330,2022-03-30,SUP0038,PRD0003,Fully Received,Approved,USD,FOB,Rotterdam,2268.0,2268.0,1.0,1046.75,2374029.0,1857.53,1.0,2022-06-09,2022-06-16,71.0,78.0,1.0,2026-06-24 00:14:59.277238
PO000818,20220223,2022-02-23,SUP0019,PRD0010,Fully Received,Pending,USD,FOB,Vancouver,762.0,762.0,1.0,1310.98,998966.76,2498.39,1.0464,2022-03-18,2022-03-31,23.0,36.0,1.0,2026-06-24 00:14:59.277238
PO000819,20230923,2023-09-23,SUP0024,PRD0036,Open,Approved,NOK,CIF,<Na>,2073.0,0.0,0.0,2679.42,5554437.66,13220.83,1.0,2023-11-12,,50.0,,,2026-06-24 00:14:59.277238
PO000820,20240222,2024-02-22,SUP0013,PRD0011,Cancelled,Approved,SEK,EXW,Port Of La,3330.0,0.0,0.0,2553.53,8503254.9,23659.15,1.0256,2024-04-20,,58.0,,,2026-06-24 00:14:59.277238
PO000821,20240706,2024-07-06,SUP0008,PRD0001,Fully Received,Approved,JPY,CIF,<Na>,1229.0,1229.0,1.0,2871.71,3529331.59,7479.59,1.0,2024-07-28,2024-07-27,22.0,21.0,0.0,2026-06-24 00:14:59.277238
PO000822,20221213,2022-12-13,SUP0004,PRD0039,Fully Received,Approved,JPY,DAP,Port Of Ny,3443.0,0.0,0.0,698.14,,8289.46,1.0,2023-03-12,,89.0,,,2026-06-24 00:14:59.277238
PO000823,20220116,2022-01-16,SUP0035,PRD0002,Partially Received,Approved,USD,EXW,Port Of Ny,337.0,87.0,0.2582,260.86,87909.82,1006.41,1.3295,2022-01-23,2022-02-07,7.0,22.0,1.0,2026-06-24 00:14:59.277238
PO000824,20240725,2024-07-25,SUP0020,PRD0004,Open,Approved,JPY,EXW,Shanghai,3183.0,0.0,0.0,2888.54,9194222.82,2776.69,0.9277,2024-09-25,,62.0,,,2026-06-24 00:14:59.277238
PO000825,20220307,2022-03-07,SUP0037,PRD0035,Fully Received,Approved,EUR,FOB,Port Of La,3002.0,3002.0,1.0,354.7,1064809.4,2456.96,1.0,2022-03-16,2022-04-09,9.0,33.0,1.0,2026-06-24 00:14:59.277238
PO000826,20240929,2024-09-29,SUP0039,PRD0021,Partially Received,Approved,USD,DDP,Hamburg,1590.0,1222.0,0.7686,2890.63,4596101.7,8787.74,1.121,2024-10-29,2024-10-30,30.0,31.0,1.0,2026-06-24 00:14:59.277238
PO000827,20241208,2024-12-08,SUP0030,PRD0017,Open,Approved,EUR,EXW,Hamburg,3100.0,0.0,0.0,2405.72,7457732.0,18676.33,1.0,2025-02-15,,69.0,,,2026-06-24 00:14:59.277238
PO000828,20240606,2024-06-06,SUP0024,PRD0005,Partially Received,Approved,SEK,CIF,Hamburg,2687.0,0.0,0.0,791.14,2125793.18,8060.51,1.0,2024-06-18,,12.0,,,2026-06-24 00:14:59.277238
PO000829,20220612,2022-06-12,SUP0034,PRD0003,Open,Rejected,NOK,DDP,Yokohama,3983.0,0.0,0.0,231.58,922383.14,25026.81,1.1715,2022-07-26,,44.0,,,2026-06-24 00:14:59.277238
