OrderID,OrderDateKey,OrderDate,CustomerID,ProductID,Division,SalesChannel,SalesRepID,Status,OrderedQty,UnitPrice_USD,DiscountPct,discounted_unit_price,LineTotal_USD,calc_line_total_usd,NetAmount_USD,is_return,IsRush,RequestedDeliveryDate,_gold_built_at
SO0002438,20241006,2024-10-06,CUST00026,PRD0022,Central National,Broker,REP028,Processing,1017.0,343.84,3.6,331.4618,349685.28,337096.65,337096.65,False,False,2024-10-27,2026-06-24 00:14:59.277238
SO0002439,20240220,2024-02-20,CUST00039,PRD0014,North American Distribution,Agent,REP038,Processing,1553.0,2466.96,16.5,2059.9116,3831188.88,3199042.71,3199042.71,False,False,2024-03-01,2026-06-24 00:14:59.277238
SO0002440,,,CUST00027,PRD0022,Lindenmeyr Publications,Direct Sales,REP018,Cancelled,844.0,,15.6,,1196192.76,,,False,True,2023-11-11,2026-06-24 00:14:59.277238
SO0002441,20221126,2022-11-26,CUST00037,PRD0034,Lindenmeyr Publications,Agent,REP032,Delivered,1400.0,985.8,9.1,896.0922,1380120.0,1254529.08,1254529.08,False,True,2022-12-25,2026-06-24 00:14:59.277238
SO0002442,20241128,2024-11-28,CUST00036,PRD0030,Central National,E-Commerce,REP031,Partially Shipped,940.0,,18.7,,1611865.0,,,False,False,2024-12-24,2026-06-24 00:14:59.277238
SO0002443,20241010,2024-10-10,CUST00041,PRD0014,North American Distribution,Inside Sales,REP011,Delivered,1431.0,2810.81,16.8,2338.5939,4022269.11,3346527.87,3346527.87,False,True,2024-11-08,2026-06-24 00:14:59.277238
SO0002444,,,CUST00009,PRD0012,Central National,Direct Sales,REP022,Delivered,305.0,450.93,4.7,429.7363,137533.65,131069.57,131069.57,False,True,2025-01-15,2026-06-24 00:14:59.277238
SO0002445,20240812,2024-08-12,CUST00046,PRD0001,Lindenmeyr Publications,Broker,,Delivered,901.0,2052.98,19.8,1646.49,1849734.98,1483487.49,1483487.49,False,False,2024-08-23,2026-06-24 00:14:59.277238
SO0002446,20231006,2023-10-06,CUST00009,PRD0004,Lindenmeyr Publications,E-Commerce,REP039,Delivered,328.0,1872.08,9.8,1688.6162,614042.24,553866.11,553866.11,False,True,2023-10-31,2026-06-24 00:14:59.277238
SO0002447,20230520,2023-05-20,CUST00048,PRD0005,Lindenmeyr Publications,Agent,REP036,On Hold,1349.0,,9.5,,3208110.86,,,False,False,2023-06-08,2026-06-24 00:14:59.277238
SO0002448,20220526,2022-05-26,CUST00019,PRD0029,Central National,E-Commerce,REP002,Cancelled,1801.0,2462.43,0.6,2447.6554,4434836.43,4408227.38,4408227.38,False,False,2022-06-12,2026-06-24 00:14:59.277238
SO0002449,20230127,2023-01-27,CUST00020,PRD0009,Central National,Broker,REP031,Delivered,0.0,1225.6,3.4,1183.9296,0.0,0.0,0.0,False,False,2023-01-30,2026-06-24 00:14:59.277238
SO0002450,20230528,2023-05-28,CUST00045,PRD0004,Lindenmeyr Publications,Agent,REP030,Shipped,1977.0,1689.04,18.9,1369.8114,3339232.08,2708117.14,2708117.14,False,True,2023-06-21,2026-06-24 00:14:59.277238
SO0002451,,,CUST00064,PRD0010,North American Distribution,E-Commerce,REP027,Cancelled,351.0,0.0,16.8,0.0,0.0,0.0,0.0,False,False,2022-03-20,2026-06-24 00:14:59.277238
SO0002452,20241217,2024-12-17,CUST00069,PRD0006,Central National,Agent,REP006,Delivered,1316.0,,16.2,,1903396.6,,,False,False,2025-01-03,2026-06-24 00:14:59.277238
SO0002453,,,CUST00001,PRD0028,North American Distribution,Agent,REP018,On Hold,1923.0,3098.22,9.8,2794.5944,5957877.06,5374005.03,5374005.03,False,False,2024-01-11,2026-06-24 00:14:59.277238
SO0002454,20220605,2022-06-05,CUST00062,PRD0013,North American Distribution,E-Commerce,REP002,Cancelled,1026.0,,7.6,,3136594.86,,,False,True,2022-06-12,2026-06-24 00:14:59.277238
SO0002455,20240612,2024-06-12,CUST00057,PRD0018,Lindenmeyr Publications,Broker,REP025,Delivered,1766.0,335.08,4.2,321.0066,591751.28,566897.66,566897.66,False,False,2024-06-17,2026-06-24 00:14:59.277238
SO0002456,20231007,2023-10-07,CUST00058,PRD0006,Lindenmeyr Publications,Agent,REP001,Shipped,492.0,2601.02,14.4,2226.4731,1279701.84,1095424.77,1095424.77,False,False,2023-10-21,2026-06-24 00:14:59.277238
SO0002457,20221123,2022-11-23,CUST00005,PRD0001,Central National,Agent,REP006,Shipped,26.0,1027.28,14.1,882.4335,26709.28,22943.27,22943.27,False,False,2022-12-01,2026-06-24 00:14:59.277238
SO0002458,20220925,2022-09-25,CUST00026,PRD0037,North American Distribution,Agent,REP025,Delivered,202.0,3036.72,4.9,2887.9207,613417.44,583359.98,583359.98,False,False,2022-10-17,2026-06-24 00:14:59.277238
SO0002459,20240823,2024-08-23,CUST00005,PRD0028,Central National,Broker,REP033,Delivered,477.0,,1.0,,569146.86,,,False,False,2024-09-19,2026-06-24 00:14:59.277238
SO0002460,20220224,2022-02-24,CUST00053,PRD0002,Lindenmeyr Publications,Broker,REP019,Delivered,411.0,2322.61,19.8,1862.7332,954592.71,765583.35,765583.35,False,False,2022-03-17,2026-06-24 00:14:59.277238
SO0002461,20230320,2023-03-20,CUST00016,PRD0023,Lindenmeyr Publications,Direct Sales,REP013,Delivered,249.0,2693.56,18.5,2195.2514,670696.44,546617.6,546617.6,False,False,2023-03-11,2026-06-24 00:14:59.277238
SO0002462,20230831,2023-08-31,CUST00040,PRD0018,North American Distribution,E-Commerce,REP004,Delivered,1043.0,2559.61,14.4,2191.0262,2669673.23,2285240.33,2285240.33,False,False,,2026-06-24 00:14:59.277238
SO0002463,20230125,2023-01-25,CUST00013,PRD0039,Lindenmeyr Publications,Direct Sales,REP020,Delivered,951.0,3061.51,3.2,2963.5417,2911496.01,2818328.16,2818328.16,False,False,2023-02-02,2026-06-24 00:14:59.277238
SO0002464,20220127,2022-01-27,CUST00042,PRD0011,Lindenmeyr Publications,Inside Sales,,Delivered,746.0,983.12,11.4,871.0443,733407.52,649799.05,649799.05,False,True,2022-02-19,2026-06-24 00:14:59.277238
SO0002465,20220613,2022-06-13,CUST00036,PRD0025,North American Distribution,Direct Sales,REP024,Delivered,1278.0,,12.2,,3100402.44,,,False,False,2022-06-16,2026-06-24 00:14:59.277238
SO0002466,20230416,2023-04-16,CUST00032,PRD0005,North American Distribution,Agent,REP010,Processing,306.0,1933.41,8.8,1763.2699,,539560.59,539560.59,False,True,2023-05-12,2026-06-24 00:14:59.277238
SO0002467,20240813,2024-08-13,CUST00042,PRD0036,North American Distribution,E-Commerce,REP035,Partially Shipped,1285.0,906.96,10.4,812.6362,1165443.6,1044237.52,1044237.52,False,False,2024-08-29,2026-06-24 00:14:59.277238
SO0002468,20220722,2022-07-22,CUST00024,PRD0019,Lindenmeyr Publications,E-Commerce,REP014,Shipped,258.0,685.46,2.3,669.6944,176848.68,172781.16,172781.16,False,False,2022-05-08,2026-06-24 00:14:59.277238
SO0002469,20241218,2024-12-18,CUST00031,PRD0010,Lindenmeyr Publications,Agent,REP026,Delivered,1158.0,1906.68,9.9,1717.9187,2207935.44,1989349.85,1989349.85,False,False,2025-01-15,2026-06-24 00:14:59.277238
SO0002470,20220804,2022-08-04,CUST00013,PRD0031,Central National,Direct Sales,REP005,Delivered,33.0,1673.31,5.0,1589.6445,55219.23,52458.27,52458.27,False,True,2022-09-03,2026-06-24 00:14:59.277238
SO0002471,20230130,2023-01-30,CUST00051,PRD0014,North American Distribution,E-Commerce,REP039,Delivered,1325.0,2133.15,3.5,2058.4898,2826423.75,2727498.98,2727498.98,False,False,2023-01-24,2026-06-24 00:14:59.277238
SO0002472,,,CUST00003,PRD0031,Lindenmeyr Publications,<Na>,REP035,Delivered,787.0,1362.64,7.8,1256.3541,1072397.68,988750.68,988750.68,False,False,2022-11-24,2026-06-24 00:14:59.277238
SO0002473,20240802,2024-08-02,CUST00016,PRD0022,North American Distribution,E-Commerce,REP022,Delivered,701.0,,16.2,,659164.32,,,False,False,2024-08-19,2026-06-24 00:14:59.277238
SO0002474,20240127,2024-01-27,CUST00068,PRD0039,Central National,Direct Sales,REP020,Delivered,1722.0,2325.89,5.4,2200.2919,4005182.58,3788902.65,3788902.65,False,False,2024-02-01,2026-06-24 00:14:59.277238
SO0002475,20230709,2023-07-09,CUST00006,PRD0004,Central National,Agent,REP026,Confirmed,707.0,2595.81,15.2,2201.2469,1835237.67,1556281.56,1556281.56,False,False,2023-08-04,2026-06-24 00:14:59.277238
SO0002476,20220313,2022-03-13,CUST00063,PRD0037,Lindenmeyr Publications,E-Commerce,REP021,Delivered,1544.0,1170.27,2.9,1136.3322,1806896.88,1754496.92,1754496.92,False,False,2022-04-06,2026-06-24 00:14:59.277238
SO0002477,20241018,2024-10-18,CUST00041,PRD0014,Lindenmeyr Publications,Agent,REP032,Delivered,98.0,1687.34,17.2,1397.1175,165359.32,136917.52,136917.52,False,False,2024-11-06,2026-06-24 00:14:59.277238
SO0002478,20240707,2024-07-07,CUST00052,PRD0022,North American Distribution,Direct Sales,REP028,Delivered,306.0,71.24,6.6,66.5382,21799.44,20360.69,20360.69,False,False,2024-08-03,2026-06-24 00:14:59.277238
SO0002479,20231116,2023-11-16,CUST00069,PRD0012,Central National,E-Commerce,REP012,Delivered,1220.0,2968.47,16.7,2472.7355,3621533.4,3016737.31,3016737.31,False,True,2023-12-03,2026-06-24 00:14:59.277238
SO0002480,20220211,2022-02-11,CUST00006,PRD0011,North American Distribution,Agent,REP011,Confirmed,1820.0,1650.6,0.6,1640.6964,3004092.0,2986067.45,2986067.45,False,False,2022-02-19,2026-06-24 00:14:59.277238
SO0002481,,,CUST00049,PRD0011,North American Distribution,Agent,REP036,Delivered,245.0,2702.58,3.0,2621.5026,662132.1,642268.14,642268.14,False,False,,2026-06-24 00:14:59.277238
SO0002482,20230810,2023-08-10,CUST00046,PRD0025,North American Distribution,Agent,REP024,Delivered,912.0,1776.34,2.9,1724.8261,1620022.08,1573041.4,1573041.4,False,True,2023-01-09,2026-06-24 00:14:59.277238
SO0002483,20220909,2022-09-09,CUST00054,PRD0005,Central National,Direct Sales,REP036,Shipped,1958.0,558.71,2.7,543.6248,1093954.18,1064417.36,1064417.36,False,True,2022-09-17,2026-06-24 00:14:59.277238
SO0002484,,,CUST00041,PRD0016,Lindenmeyr Publications,E-Commerce,REP001,Delivered,1386.0,1880.93,15.7,1585.624,,2197674.86,2197674.86,False,False,2025-01-17,2026-06-24 00:14:59.277238
SO0002485,20221030,2022-10-30,CUST00001,PRD0009,Lindenmeyr Publications,Broker,REP039,Delivered,1075.0,1029.1,4.3,984.8487,1106282.5,1058712.35,1058712.35,False,False,2022-11-25,2026-06-24 00:14:59.277238
SO0002486,20220822,2022-08-22,CUST00003,PRD0003,Central National,E-Commerce,REP019,Delivered,95.0,622.73,0.0,622.73,59159.35,59159.35,59159.35,False,False,2022-08-15,2026-06-24 00:14:59.277238
SO0002488,20231002,2023-10-02,CUST00012,PRD0025,Lindenmeyr Publications,Direct Sales,REP039,Delivered,720.0,1224.01,9.8,1104.057,881287.2,794921.04,794921.04,False,False,2023-12-10,2026-06-24 00:14:59.277238
SO0002489,20231008,2023-10-08,CUST00012,PRD0002,Lindenmeyr Publications,Direct Sales,REP026,Shipped,146.0,55.06,4.0,52.8576,8038.76,7717.21,7717.21,False,False,2023-10-13,2026-06-24 00:14:59.277238
SO0002490,20221019,2022-10-19,CUST00063,PRD0016,Lindenmeyr Publications,E-Commerce,REP036,Delivered,1932.0,0.0,16.5,0.0,0.0,0.0,0.0,False,False,2022-11-17,2026-06-24 00:14:59.277238
SO0002491,20231208,2023-12-08,CUST00054,PRD0013,Central National,<Na>,REP033,Shipped,558.0,,10.3,,1558627.92,,,False,False,2023-12-13,2026-06-24 00:14:59.277238
SO0002492,20240128,2024-01-28,CUST00028,PRD0017,Lindenmeyr Publications,Direct Sales,REP035,Processing,485.0,1037.27,11.2,921.0958,503075.95,446731.46,446731.46,False,False,2024-01-27,2026-06-24 00:14:59.277238
SO0002493,20240823,2024-08-23,CUST00027,PRD0015,Central National,<Na>,,Delivered,829.0,3056.92,19.9,2448.5929,2534186.68,2029883.51,2029883.51,False,False,2024-09-01,2026-06-24 00:14:59.277238
SO0002494,20230423,2023-04-23,CUST00063,PRD0002,North American Distribution,Inside Sales,REP019,Delivered,1347.0,2875.62,11.7,2539.1725,3873460.14,3420265.36,3420265.36,False,False,2023-05-18,2026-06-24 00:14:59.277238
SO0002495,20230118,2023-01-18,CUST_UNKNOWN,PRD0015,North American Distribution,Broker,REP003,Confirmed,15.0,2375.7,8.5,2173.7655,35635.5,32606.48,32606.48,False,False,2023-02-11,2026-06-24 00:14:59.277238
SO0002496,20230904,2023-09-04,CUST00037,PRD0036,Central National,Agent,REP040,Delivered,55.0,138.23,5.6,130.4891,7602.65,7176.9,7176.9,False,True,,2026-06-24 00:14:59.277238
SO0002497,20241109,2024-11-09,CUST00022,PRD0020,Central National,Direct Sales,REP031,On Hold,565.0,266.54,5.7,251.3472,150595.1,142011.17,142011.17,False,False,2024-11-21,2026-06-24 00:14:59.277238
SO0002498,20220222,2022-02-22,CUST00059,PRD0006,Lindenmeyr Publications,Direct Sales,,Delivered,1841.0,1312.85,7.7,1211.7606,2416956.85,2230851.26,2230851.26,False,True,2022-03-19,2026-06-24 00:14:59.277238
SO0002499,20230714,2023-07-14,CUST00063,PRD0001,Lindenmeyr Publications,Direct Sales,REP005,Shipped,800.0,839.9,1.0,831.501,671920.0,665200.8,665200.8,False,True,2023-08-05,2026-06-24 00:14:59.277238
SO0002500,20241201,2024-12-01,CUST00036,PRD0024,North American Distribution,Agent,REP014,Delivered,878.0,1963.36,3.3,1898.5691,1723830.08,1666943.67,1666943.67,False,False,2024-01-01,2026-06-24 00:14:59.277238
SO0002501,20220716,2022-07-16,CUST00069,PRD0018,<Na>,Broker,REP021,Delivered,483.0,2446.06,15.1,2076.7049,1181446.98,1003048.47,1003048.47,False,True,2022-07-28,2026-06-24 00:14:59.277238
SO0002502,20230118,2023-01-18,CUST00017,PRD0033,Lindenmeyr Publications,Direct Sales,,Delivered,864.0,1095.67,15.5,925.8412,946658.88,799926.8,799926.8,False,False,2023-02-10,2026-06-24 00:14:59.277238
SO0002503,20230227,2023-02-27,CUST00004,PRD0029,Lindenmeyr Publications,Direct Sales,REP024,Cancelled,1973.0,,15.6,,2638413.98,,,False,True,2023-03-24,2026-06-24 00:14:59.277238
SO0002504,20241022,2024-10-22,CUST00003,PRD0014,Lindenmeyr Publications,Inside Sales,REP006,Delivered,1482.0,320.86,3.4,309.9508,475514.52,459347.09,459347.09,False,True,2024-10-16,2026-06-24 00:14:59.277238
SO0002505,20240712,2024-07-12,CUST00040,PRD0033,Central National,E-Commerce,REP017,Shipped,817.0,2532.25,11.6,2238.509,2068848.25,1828861.85,1828861.85,False,False,2024-07-27,2026-06-24 00:14:59.277238
SO0002506,20220322,2022-03-22,CUST00046,PRD0036,Central National,Broker,REP016,Delivered,314.0,2205.36,0.6,2192.1278,692483.04,688328.13,688328.13,False,False,2022-04-08,2026-06-24 00:14:59.277238
SO0002507,20230801,2023-08-01,CUST00052,PRD0022,Central National,E-Commerce,REP029,Confirmed,342.0,1919.28,8.1,1763.8183,656393.76,603225.86,603225.86,False,False,2023-08-05,2026-06-24 00:14:59.277238
SO0002508,20220706,2022-07-06,CUST00055,PRD0021,Central National,Broker,REP018,Confirmed,897.0,,2.2,,250478.28,,,False,True,2022-07-20,2026-06-24 00:14:59.277238
SO0002509,20220316,2022-03-16,CUST00007,PRD0022,Lindenmeyr Publications,Agent,REP019,Delivered,1171.0,1496.47,0.8,1484.4982,1752366.37,1738347.39,1738347.39,False,False,2022-03-30,2026-06-24 00:14:59.277238
SO0002510,20221104,2022-11-04,CUST00064,PRD0037,Lindenmeyr Publications,Inside Sales,REP022,Shipped,1334.0,795.58,0.3,793.1933,1061303.72,1058119.86,1058119.86,False,False,2022-11-16,2026-06-24 00:14:59.277238
SO0002511,20231008,2023-10-08,CUST00067,PRD0020,North American Distribution,<Na>,REP015,Processing,535.0,1315.96,0.4,1310.6962,704038.6,701222.47,701222.47,False,False,2023-10-12,2026-06-24 00:14:59.277238
SO0002512,20231223,2023-12-23,CUST00052,PRD0018,North American Distribution,Direct Sales,,Delivered,1095.0,344.15,12.4,301.4754,376844.25,330115.56,330115.56,False,False,2024-01-01,2026-06-24 00:14:59.277238
SO0002513,20221026,2022-10-26,CUST00043,PRD0039,Lindenmeyr Publications,Broker,REP018,Processing,385.0,265.94,11.4,235.6228,,90714.78,90714.78,False,False,2022-11-11,2026-06-24 00:14:59.277238
SO0002514,20220802,2022-08-02,CUST00019,PRD0006,Central National,Inside Sales,REP014,Confirmed,1592.0,2601.1,13.6,2247.3504,,3577781.84,3577781.84,False,False,2022-08-01,2026-06-24 00:14:59.277238
SO0002515,20220916,2022-09-16,CUST00012,PRD0039,Lindenmeyr Publications,Broker,REP033,Delivered,1874.0,1688.15,6.1,1585.1729,3163593.1,2970614.01,2970614.01,False,False,2022-10-12,2026-06-24 00:14:59.277238
SO0002516,20240416,2024-04-16,CUST00034,PRD0028,Central National,Broker,,Delivered,1902.0,2481.72,9.9,2236.0297,4720231.44,4252928.49,4252928.49,False,False,2024-04-08,2026-06-24 00:14:59.277238
SO0002517,20230720,2023-07-20,CUST00013,PRD0036,North American Distribution,Agent,REP011,Delivered,986.0,2317.73,9.7,2092.9102,2285281.78,2063609.46,2063609.46,False,False,2023-08-07,2026-06-24 00:14:59.277238
SO0002518,20241128,2024-11-28,CUST00030,PRD0037,North American Distribution,Agent,REP025,Confirmed,1018.0,1355.9,15.9,1140.3119,,1160837.51,1160837.51,False,False,2024-12-18,2026-06-24 00:14:59.277238
SO0002519,20240805,2024-08-05,CUST00013,PRD0021,North American Distribution,Inside Sales,REP039,Delivered,748.0,,2.4,,1414707.36,,,False,False,2024-09-02,2026-06-24 00:14:59.277238
SO0002520,20241103,2024-11-03,CUST00024,PRD0006,<Na>,Direct Sales,REP008,Delivered,1434.0,0.0,0.3,0.0,0.0,0.0,0.0,False,False,2024-11-23,2026-06-24 00:14:59.277238
SO0002521,20230101,2023-01-01,CUST00001,PRD0039,North American Distribution,Direct Sales,REP011,Delivered,972.0,1048.17,2.1,1026.1584,1018821.24,997425.96,997425.96,False,False,2023-01-23,2026-06-24 00:14:59.277238
SO0002522,20241105,2024-11-05,CUST00053,PRD0015,North American Distribution,Inside Sales,REP021,Delivered,1739.0,2516.49,0.5,2503.9076,4376176.11,4354295.32,4354295.32,False,True,2024-11-16,2026-06-24 00:14:59.277238
SO0002523,20231123,2023-11-23,CUST00046,PRD0003,North American Distribution,Agent,REP032,Delivered,1407.0,442.32,11.2,392.7802,622344.24,552641.74,552641.74,False,False,2023-11-26,2026-06-24 00:14:59.277238
SO0002524,20230103,2023-01-03,CUST00010,PRD0015,North American Distribution,E-Commerce,REP018,Delivered,1574.0,990.2,3.2,958.5136,,1508700.41,1508700.41,False,False,2023-01-20,2026-06-24 00:14:59.277238
SO0002525,20220405,2022-04-05,CUST00026,PRD0030,North American Distribution,Agent,REP039,Confirmed,1824.0,1284.69,6.8,1197.3311,2343274.56,2183931.93,2183931.93,False,False,2022-04-12,2026-06-24 00:14:59.277238
SO0002526,20241127,2024-11-27,CUST00049,PRD0015,Lindenmeyr Publications,E-Commerce,REP008,Delivered,0.0,1330.29,17.6,1096.159,0.0,0.0,0.0,False,False,,2026-06-24 00:14:59.277238
SO0002527,20220118,2022-01-18,CUST00038,PRD0025,Central National,Direct Sales,,Delivered,1870.0,772.01,8.0,710.2492,1443658.7,1328166.0,1328166.0,False,False,,2026-06-24 00:14:59.277238
SO0002528,20240731,2024-07-31,CUST00015,PRD0010,Lindenmeyr Publications,Direct Sales,REP015,Shipped,1228.0,91.83,16.4,76.7699,112767.24,94273.44,94273.44,False,False,2024-08-17,2026-06-24 00:14:59.277238
SO0002529,20240220,2024-02-20,CUST00042,PRD0004,Central National,E-Commerce,,Delivered,1477.0,2821.69,3.8,2714.4658,4167636.13,4009265.99,4009265.99,False,True,2024-03-12,2026-06-24 00:14:59.277238
SO0002530,20231222,2023-12-22,CUST_UNKNOWN,PRD0025,Central National,Agent,REP034,Delivered,295.0,2420.15,17.3,2001.464,713944.25,590431.88,590431.88,False,False,2024-01-19,2026-06-24 00:14:59.277238
SO0002531,20231230,2023-12-30,CUST00006,PRD0003,<Na>,Agent,REP035,Delivered,1953.0,516.75,0.8,512.616,1009212.75,1001139.05,1001139.05,False,False,2024-01-20,2026-06-24 00:14:59.277238
SO0002532,20230911,2023-09-11,CUST00020,PRD0017,Lindenmeyr Publications,Direct Sales,REP027,Shipped,558.0,1049.46,3.5,1012.7289,585598.68,565102.73,565102.73,False,False,2023-10-11,2026-06-24 00:14:59.277238
SO0002533,20230801,2023-08-01,CUST00033,PRD0014,Lindenmeyr Publications,E-Commerce,REP013,Delivered,1909.0,2733.3,2.8,2656.7676,5217869.7,5071769.35,5071769.35,False,True,2023-08-04,2026-06-24 00:14:59.277238
SO0002534,20220303,2022-03-03,CUST00042,PRD0017,Central National,Direct Sales,REP010,Delivered,811.0,2475.63,0.1,2473.1544,2007735.93,2005728.22,2005728.22,False,False,2022-03-30,2026-06-24 00:14:59.277238
SO0002535,20240304,2024-03-04,CUST00064,PRD0012,Lindenmeyr Publications,Inside Sales,REP029,Delivered,1396.0,2723.96,0.7,2704.8923,3802648.16,3776029.65,3776029.65,False,True,2024-02-20,2026-06-24 00:14:59.277238
SO0002536,20221104,2022-11-04,CUST00015,PRD0026,Central National,Agent,REP039,Cancelled,725.0,1186.35,3.2,1148.3868,860103.75,832580.43,832580.43,False,True,2022-12-04,2026-06-24 00:14:59.277238
SO0002537,20230823,2023-08-23,CUST00002,PRD0020,Central National,Inside Sales,REP004,Processing,1979.0,2950.12,18.2,2413.1982,5838287.48,4775719.24,4775719.24,False,False,2023-08-26,2026-06-24 00:14:59.277238
SO0002538,20220729,2022-07-29,CUST00009,PRD0032,Lindenmeyr Publications,Direct Sales,REP035,Delivered,37.0,1171.28,17.0,972.1624,43337.36,35970.01,35970.01,False,False,2022-08-02,2026-06-24 00:14:59.277238
SO0002539,20221227,2022-12-27,CUST00057,PRD0002,Central National,Agent,REP027,Delivered,205.0,2969.53,1.1,2936.8652,608753.65,602057.37,602057.37,False,False,2022-12-30,2026-06-24 00:14:59.277238
SO0002540,20240411,2024-04-11,CUST00009,PRD0018,North American Distribution,Agent,REP010,Shipped,1671.0,2162.12,10.8,1928.611,3612902.52,3222708.98,3222708.98,False,False,2024-04-29,2026-06-24 00:14:59.277238
