OrderID,CustomerID,ProductID,Division,OrderedQty,UnitPrice_USD,LineTotal_USD,DiscountPct,OrderDate,RequestedDeliveryDate,Status,SalesChannel,SalesRepID,POReference,SpecialInstructions,IsRush,SourceSystem,_silver_transformed_at,is_return,discounted_unit_price,calc_line_total_usd
SO0002111,CUST00009,PRD0036,Lindenmeyr Publications,1659.0,2796.63,4639609.17,1.0,2024-11-08,2024-11-30,Delivered,E-Commerce,REP007,CUST-PO-35190,,True,Web Portal,2026-06-24 00:14:16.766567,False,2768.6637,4593213.08
SO0002112,CUST00041,PRD0028,Lindenmeyr Publications,1699.0,964.07,1637954.93,18.8,2024-10-25,2024-11-02,Delivered,<Na>,REP035,CUST-PO-53068,,False,Web Portal,2026-06-24 00:14:16.766567,False,782.8248,1330019.34
SO0002113,CUST00013,PRD0016,North American Distribution,710.0,1186.81,842635.1,4.3,2022-11-04,2022-04-25,Confirmed,Direct Sales,REP035,,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1135.7772,806401.81
SO0002114,CUST00007,PRD0036,Central National,41.0,1954.5,80134.5,15.6,2023-02-24,2023-03-07,Delivered,Inside Sales,REP020,CUST-PO-23227,,False,CRM,2026-06-24 00:14:16.766567,False,1649.598,67633.52
SO0002115,CUST00029,PRD0005,<Na>,275.0,1297.66,356856.5,7.1,2022-05-26,2022-06-11,Delivered,Direct Sales,REP009,CUST-PO-63062,Call before delivery,False,EDI,2026-06-24 00:14:16.766567,False,1205.5261,331519.68
SO0002116,CUST00050,PRD0025,Lindenmeyr Publications,1617.0,1772.04,2865388.68,9.6,2024-10-17,2024-10-20,Delivered,Direct Sales,REP031,CUST-PO-22803,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1601.9242,2590311.43
SO0002117,CUST00026,PRD0030,North American Distribution,818.0,1499.61,1226680.98,13.1,2023-03-01,2023-03-24,Delivered,E-Commerce,REP040,CUST-PO-78153,,False,EDI,2026-06-24 00:14:16.766567,False,1303.1611,1065985.78
SO0002118,CUST00004,PRD0004,North American Distribution,116.0,,49425.28,10.7,2024-01-30,2024-02-05,Shipped,Agent,,CUST-PO-76851,,False,CRM,2026-06-24 00:14:16.766567,False,,
SO0002119,CUST00033,PRD0030,Central National,49.0,,57134.49,5.2,2023-03-15,2023-03-20,Shipped,Broker,REP040,CUST-PO-17336,Fragile - handle with care,True,Web Portal,2026-06-24 00:14:16.766567,False,,
SO0002120,CUST99641,PRD0028,North American Distribution,1362.0,3170.27,4317907.74,19.9,2024-11-03,2024-11-14,Delivered,Direct Sales,,CUST-PO-43362,Deliver to dock B,True,Web Portal,2026-06-24 00:14:16.766567,False,2539.3863,3458644.14
SO0002121,CUST00053,PRD0039,North American Distribution,1396.0,2618.25,3655077.0,16.3,2023-12-26,2024-01-12,Partially Shipped,Direct Sales,REP023,CUST-PO-25406,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,2191.4752,3059299.38
SO0002122,CUST00052,PRD0037,North American Distribution,772.0,1163.99,898600.28,0.0,2024-04-06,2024-04-23,Delivered,Broker,REP024,CUST-PO-58766,Fragile - handle with care,False,CRM,2026-06-24 00:14:16.766567,False,1163.99,898600.28
SO0002123,CUST00005,PRD0025,Lindenmeyr Publications,1227.0,429.54,527045.58,12.8,,2023-12-17,Delivered,E-Commerce,REP037,CUST-PO-25075,Requires lift gate,False,,2026-06-24 00:14:16.766567,False,374.5589,459583.77
SO0002124,CUST00020,PRD0022,Lindenmeyr Publications,1743.0,,5228930.28,10.0,2022-12-23,2022-12-29,Delivered,Inside Sales,REP017,CUST-PO-40083,,False,CRM,2026-06-24 00:14:16.766567,False,,
SO0002125,CUST00034,PRD0002,North American Distribution,1492.0,569.15,849171.8,12.9,2024-05-31,2024-06-17,Shipped,Agent,REP004,CUST-PO-58041,Requires lift gate,False,CRM,2026-06-24 00:14:16.766567,False,495.7296,739628.56
SO0002126,CUST00014,PRD0024,Central National,1123.0,1204.79,1352979.17,6.0,2024-08-28,2024-01-09,Delivered,Inside Sales,REP019,CUST-PO-86975,,True,CRM,2026-06-24 00:14:16.766567,False,1132.5026,1271800.42
SO0002127,CUST00030,PRD0016,Central National,964.0,770.04,742318.56,11.5,2024-03-09,2024-02-25,Delivered,Direct Sales,REP017,CUST-PO-85724,,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,681.4854,656951.93
SO0002128,CUST00016,PRD0037,North American Distribution,192.0,1290.31,247739.52,17.9,2023-03-05,2023-03-15,Delivered,E-Commerce,REP036,CUST-PO-34357,,False,Web Portal,2026-06-24 00:14:16.766567,False,1059.3445,203394.14
SO0002129,CUST00062,PRD0007,Central National,1199.0,267.87,321176.13,10.6,2023-05-26,2023-06-13,Shipped,Inside Sales,REP038,CUST-PO-89938,Fragile - handle with care,True,EDI,2026-06-24 00:14:16.766567,False,239.4758,287131.48
SO0002130,CUST00024,PRD0029,North American Distribution,1298.0,1641.27,2130368.46,4.9,2024-09-15,2024-09-29,Delivered,Agent,REP038,,Requires lift gate,False,Web Portal,2026-06-24 00:14:16.766567,False,1560.8478,2025980.44
SO0002131,CUST00039,PRD0029,North American Distribution,994.0,0.0,0.0,16.0,2022-01-04,2022-01-30,Delivered,Direct Sales,REP037,CUST-PO-77268,TBC,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,0.0,0.0
SO0002132,CUST00033,PRD0040,Central National,829.0,0.0,0.0,14.5,,2024-09-04,Shipped,Inside Sales,REP031,CUST-PO-48920,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,0.0,0.0
SO0002133,CUST00065,PRD0013,<Na>,654.0,1496.33,978599.82,16.1,2023-06-13,,Delivered,E-Commerce,,CUST-PO-10790,,True,Web Portal,2026-06-24 00:14:16.766567,False,1255.4209,821045.27
SO0002134,CUST00012,PRD0001,Lindenmeyr Publications,1757.0,319.47,561308.79,14.9,2023-12-15,2024-01-07,Delivered,Broker,REP015,CUST-PO-80349,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,271.869,477673.83
SO0002135,CUST00009,PRD0010,Lindenmeyr Publications,21.0,,,16.5,2023-07-16,2023-07-23,On Hold,Broker,REP040,CUST-PO-32564,,False,EDI,2026-06-24 00:14:16.766567,False,,
SO0002136,CUST00006,PRD0024,Central National,1064.0,1979.22,,18.4,2023-10-22,2023-10-27,Delivered,Agent,REP002,CUST-PO-97014,Call before delivery,True,EDI,2026-06-24 00:14:16.766567,False,1615.0435,1718406.28
SO0002137,CUST00043,PRD0014,Central National,901.0,2949.18,2657211.18,8.7,,2023-09-26,Delivered,Broker,REP007,,Call before delivery,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,2692.6013,2426033.77
SO0002138,CUST00030,PRD0018,Lindenmeyr Publications,408.0,1922.35,784318.8,17.3,2023-04-19,2023-04-27,Processing,Broker,,CUST-PO-51917,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1589.7834,648631.63
SO0002139,CUST00066,PRD0019,North American Distribution,1505.0,912.4,1373162.0,4.8,2022-12-05,2022-12-11,Delivered,E-Commerce,REP014,CUST-PO-63927,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,868.6048,1307250.22
SO0002140,CUST00016,PRD0014,North American Distribution,1969.0,1257.98,2476962.62,15.6,2022-04-08,2022-04-17,Delivered,Agent,REP032,CUST-PO-22731,Call before delivery,True,EDI,2026-06-24 00:14:16.766567,False,1061.7351,2090556.41
SO0002141,CUST00068,PRD0015,Lindenmeyr Publications,939.0,2153.62,2022249.18,13.7,2024-02-20,2024-03-20,Delivered,Inside Sales,REP010,CUST-PO-57034,Fragile - handle with care,False,Web Portal,2026-06-24 00:14:16.766567,False,1858.5741,1745201.08
SO0002142,CUST00066,PRD0030,Central National,525.0,1291.11,677832.75,1.7,2024-04-10,2024-04-27,Delivered,Agent,,CUST-PO-11478,Fragile - handle with care,False,CRM,2026-06-24 00:14:16.766567,False,1269.1611,666309.58
SO0002143,CUST00008,PRD0029,Lindenmeyr Publications,47.0,523.06,24583.82,14.4,2023-03-24,2023-04-03,Shipped,Agent,REP025,CUST-PO-63978,,False,CRM,2026-06-24 00:14:16.766567,False,447.7394,21043.75
SO0002144,CUST00022,PRD0033,North American Distribution,484.0,43.41,21010.44,1.8,2023-07-18,2023-08-09,Delivered,Direct Sales,REP026,,,False,Web Portal,2026-06-24 00:14:16.766567,False,42.6286,20632.24
SO0002145,CUST00038,PRD0014,Lindenmeyr Publications,1026.0,,3030588.54,3.2,,2024-01-18,Shipped,Inside Sales,,CUST-PO-22582,,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,,
SO0002146,CUST00011,PRD0030,North American Distribution,0.0,244.96,0.0,5.7,2022-02-21,2022-03-13,Cancelled,E-Commerce,REP017,CUST-PO-63405,TBC,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,230.9973,0.0
SO0002147,CUST00038,PRD0039,Central National,227.0,2469.73,560628.71,12.0,2024-03-09,2024-04-06,Delivered,Agent,REP022,CUST-PO-38159,,False,Web Portal,2026-06-24 00:14:16.766567,False,2173.3624,493353.26
SO0002148,CUST99400,PRD0006,Central National,1909.0,1629.65,3111001.85,3.2,2023-05-11,2023-05-15,Delivered,Agent,REP017,CUST-PO-25219,,False,EDI,2026-06-24 00:14:16.766567,False,1577.5012,3011449.79
SO0002149,CUST00047,PRD0039,Lindenmeyr Publications,999.0,941.58,940638.42,6.3,2023-03-07,2023-04-02,Confirmed,E-Commerce,,CUST-PO-76242,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,882.2605,881378.24
SO0002150,CUST00023,PRD0013,Central National,1890.0,1994.74,3770058.6,6.6,2024-11-05,2024-12-05,On Hold,Agent,REP016,CUST-PO-96590,,False,CRM,2026-06-24 00:14:16.766567,False,1863.0872,3521234.81
SO0002151,CUST00005,PRD0029,North American Distribution,1621.0,1224.67,,2.3,2022-12-01,,Delivered,Agent,,CUST-PO-82621,TBC,True,Web Portal,2026-06-24 00:14:16.766567,False,1196.5026,1939530.71
SO0002152,CUST00058,PRD0030,North American Distribution,1814.0,205.34,372486.76,4.1,2022-02-18,2022-02-28,Delivered,Broker,REP028,CUST-PO-16954,Fragile - handle with care,False,CRM,2026-06-24 00:14:16.766567,False,196.9211,357214.88
SO0002153,CUST00070,PRD0014,Central National,1779.0,2902.84,5164152.36,7.6,2024-01-06,2024-01-14,Delivered,Inside Sales,REP019,,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,2682.2242,4771676.85
SO0002154,CUST00057,PRD0019,Lindenmeyr Publications,839.0,1265.44,1061704.16,0.0,2022-09-01,2022-09-07,Processing,Direct Sales,REP035,CUST-PO-12982,Fragile - handle with care,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1265.44,1061704.16
SO0002155,CUST00022,PRD0021,Lindenmeyr Publications,1668.0,1643.52,2741391.36,5.6,2024-02-11,2024-02-23,Delivered,Inside Sales,REP015,,,False,Web Portal,2026-06-24 00:14:16.766567,False,1551.4829,2587873.48
SO0002156,CUST00047,PRD0009,North American Distribution,1270.0,3177.43,4035336.1,13.6,2022-10-18,2022-11-13,Delivered,Agent,REP022,CUST-PO-39256,,False,Web Portal,2026-06-24 00:14:16.766567,False,2745.2995,3486530.36
SO0002157,CUST00042,PRD0005,Lindenmeyr Publications,805.0,2237.24,1800978.2,14.5,2024-02-25,2024-03-18,Delivered,Agent,REP015,CUST-PO-10143,,True,EDI,2026-06-24 00:14:16.766567,False,1912.8402,1539836.36
SO0002158,CUST00035,PRD0040,North American Distribution,476.0,3008.5,1432046.0,7.2,2022-08-19,2022-08-23,On Hold,E-Commerce,,CUST-PO-59839,,False,CRM,2026-06-24 00:14:16.766567,False,2791.888,1328938.69
SO0002159,CUST00060,PRD0039,Lindenmeyr Publications,1893.0,3089.53,5848480.29,9.1,2022-08-09,2022-09-20,Processing,Broker,REP004,CUST-PO-64299,,True,Web Portal,2026-06-24 00:14:16.766567,False,2808.3828,5316268.64
SO0002160,CUST00005,PRD0038,North American Distribution,477.0,2707.28,1291372.56,2.1,2023-05-07,2023-05-05,Processing,Inside Sales,REP009,,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,2650.4271,1264253.73
SO0002161,CUST00003,PRD0028,Lindenmeyr Publications,999.0,129.8,129670.2,12.5,2024-09-25,2024-10-24,Delivered,Inside Sales,REP009,CUST-PO-73714,,False,EDI,2026-06-24 00:14:16.766567,False,113.575,113461.42
SO0002162,CUST00006,PRD0014,Lindenmeyr Publications,-669.0,1389.82,929789.58,7.6,2023-06-13,2023-06-17,Partially Shipped,E-Commerce,REP025,CUST-PO-26213,,True,CRM,2026-06-24 00:14:16.766567,True,1284.1937,859125.59
SO0002163,CUST00039,PRD0028,<Na>,1139.0,979.04,1115126.56,11.0,2024-08-29,2024-09-11,On Hold,Direct Sales,REP019,CUST-PO-61505,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,871.3456,992462.64
SO0002164,CUST00037,PRD0029,North American Distribution,867.0,1902.3,1649294.1,9.6,2024-09-25,2024-10-10,Shipped,E-Commerce,REP022,,TBC,False,CRM,2026-06-24 00:14:16.766567,False,1719.6792,1490961.87
SO0002165,CUST00047,PRD0019,Central National,352.0,1814.13,638573.76,4.7,2022-10-01,2022-10-28,Delivered,Direct Sales,,CUST-PO-67099,,False,CRM,2026-06-24 00:14:16.766567,False,1728.8659,608560.8
SO0002167,CUST00027,PRD0036,Lindenmeyr Publications,-1664.0,,4250920.96,10.1,2022-05-15,2022-06-02,Delivered,E-Commerce,REP023,CUST-PO-60812,,False,CRM,2026-06-24 00:14:16.766567,True,,
SO0002168,CUST00050,PRD0007,Central National,1077.0,1835.53,1976865.81,17.3,2024-03-26,,Cancelled,E-Commerce,REP037,CUST-PO-92501,Requires lift gate,True,Web Portal,2026-06-24 00:14:16.766567,False,1517.9833,1634868.01
SO0002169,CUST99987,PRD0021,North American Distribution,1921.0,532.66,1023239.86,19.4,2023-02-23,2023-03-23,Confirmed,E-Commerce,REP002,CUST-PO-33896,Deliver to dock B,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,429.324,824731.4
SO0002170,CUST00041,PRD0033,North American Distribution,1785.0,1214.23,2167400.55,1.6,2022-06-23,2022-02-07,Delivered,Inside Sales,REP029,CUST-PO-43603,,False,EDI,2026-06-24 00:14:16.766567,False,1194.8023,2132722.11
SO0002171,CUST00041,PRD0001,<Na>,1126.0,0.0,0.0,10.4,,2022-09-27,Delivered,Direct Sales,REP040,CUST-PO-66485,,False,EDI,2026-06-24 00:14:16.766567,False,0.0,0.0
SO0002172,CUST00042,PRD0001,Lindenmeyr Publications,531.0,888.75,471926.25,7.7,2022-01-10,2022-01-27,Delivered,Direct Sales,REP033,CUST-PO-67910,Fragile - handle with care,False,EDI,2026-06-24 00:14:16.766567,False,820.3163,435587.96
SO0002173,CUST00049,PRD0012,<Na>,1810.0,2996.3,5423303.0,14.2,2022-08-11,2022-09-08,Delivered,E-Commerce,REP026,CUST-PO-18761,Call before delivery,False,EDI,2026-06-24 00:14:16.766567,False,2570.8254,4653193.97
SO0002174,CUST00055,PRD0038,North American Distribution,619.0,,1230726.75,2.0,2023-10-01,2023-10-17,Partially Shipped,Inside Sales,REP018,CUST-PO-75805,Call before delivery,False,EDI,2026-06-24 00:14:16.766567,False,,
SO0002175,CUST00053,PRD0025,Central National,-631.0,1532.62,967083.22,1.3,2023-09-23,2023-10-09,Delivered,Broker,REP020,CUST-PO-55509,,False,EDI,2026-06-24 00:14:16.766567,True,1512.6959,954511.11
SO0002176,CUST00063,PRD0026,Lindenmeyr Publications,1155.0,1190.38,,18.6,2023-03-16,2023-04-14,Delivered,Agent,REP022,CUST-PO-20397,,False,EDI,2026-06-24 00:14:16.766567,False,968.9693,1119159.54
SO0002177,CUST00069,PRD0011,Lindenmeyr Publications,1900.0,762.69,1449111.0,18.0,2023-01-07,2023-01-12,Processing,Agent,REP010,CUST-PO-93653,Call before delivery,False,EDI,2026-06-24 00:14:16.766567,False,625.4058,1188271.02
SO0002178,CUST00045,PRD0036,North American Distribution,1856.0,2752.11,5107916.16,6.3,2023-07-15,2023-07-19,Delivered,Direct Sales,REP035,CUST-PO-43955,Requires lift gate,True,CRM,2026-06-24 00:14:16.766567,False,2578.7271,4786117.5
SO0002179,CUST00021,PRD0006,North American Distribution,497.0,1632.87,811536.39,5.2,2023-01-30,2023-02-26,Cancelled,Direct Sales,REP033,,,False,Web Portal,2026-06-24 00:14:16.766567,False,1547.9608,769336.52
SO0002180,CUST00038,PRD0002,Central National,1669.0,,3624567.3,7.8,2024-06-08,2024-06-12,Delivered,Broker,REP013,CUST-PO-71000,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,,
SO0002181,CUST00064,PRD0020,North American Distribution,1732.0,,,10.1,2024-03-03,2024-03-21,Delivered,Direct Sales,REP013,CUST-PO-58258,Call before delivery,False,Web Portal,2026-06-24 00:14:16.766567,False,,
SO0002182,CUST00019,PRD0006,North American Distribution,1085.0,1046.73,1135702.05,4.6,2023-11-07,2023-12-06,Delivered,E-Commerce,REP021,CUST-PO-79933,,False,Web Portal,2026-06-24 00:14:16.766567,False,998.5804,1083459.73
SO0002183,CUST00069,PRD0025,Lindenmeyr Publications,939.0,1175.64,1103925.96,5.0,2022-01-05,2022-01-25,Processing,Inside Sales,REP032,CUST-PO-23563,Requires lift gate,False,EDI,2026-06-24 00:14:16.766567,False,1116.858,1048729.66
SO0002184,CUST00024,PRD0011,North American Distribution,1438.0,524.77,754619.26,7.1,2022-07-10,2022-07-19,Shipped,Broker,REP024,,Deliver to dock B,True,EDI,2026-06-24 00:14:16.766567,False,487.5113,701041.25
SO0002185,CUST00032,PRD0026,Central National,98.0,2067.69,202633.62,7.3,2022-10-02,2022-10-28,Delivered,Broker,,CUST-PO-70238,Requires lift gate,False,,2026-06-24 00:14:16.766567,False,1916.7486,187841.36
SO0002186,CUST00039,PRD0036,North American Distribution,732.0,,1321552.8,18.8,2023-09-27,2023-10-20,Delivered,E-Commerce,,CUST-PO-69342,,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,,
SO0002187,CUST00058,PRD0028,North American Distribution,928.0,,1292741.12,7.2,,2024-08-26,Delivered,Broker,REP028,,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,,
SO0002188,CUST00042,PRD0021,<Na>,1770.0,2831.63,5011985.1,3.2,2023-06-11,2023-06-27,Delivered,E-Commerce,REP029,,Fragile - handle with care,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,2741.0178,4851601.51
SO0002189,CUST00021,PRD0026,Lindenmeyr Publications,809.0,768.44,621667.96,10.2,2024-10-05,2024-10-10,Cancelled,Inside Sales,REP038,CUST-PO-94691,Requires lift gate,False,CRM,2026-06-24 00:14:16.766567,False,690.0591,558257.81
SO0002190,CUST00063,PRD0012,Central National,1441.0,2919.42,4206884.22,10.8,2022-08-18,2022-09-10,Delivered,E-Commerce,REP002,CUST-PO-77355,,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,2604.1226,3752540.67
SO0002191,CUST00036,PRD0038,Central National,891.0,2555.9,2277306.9,5.7,2024-05-20,,Delivered,Agent,REP002,,,False,CRM,2026-06-24 00:14:16.766567,False,2410.2137,2147500.41
SO0002192,CUST00003,PRD0018,Lindenmeyr Publications,124.0,1458.01,180793.24,0.0,2024-02-10,2024-02-29,Processing,Direct Sales,REP015,,,True,Web Portal,2026-06-24 00:14:16.766567,False,1458.01,180793.24
SO0002193,CUST00058,PRD0009,Lindenmeyr Publications,1845.0,956.52,1764779.4,16.9,2024-08-08,2024-09-05,Processing,<Na>,REP001,CUST-PO-16297,,False,CRM,2026-06-24 00:14:16.766567,False,794.8681,1466531.64
SO0002194,CUST99303,PRD0018,Central National,441.0,3078.6,1357662.6,12.3,2023-10-04,2023-10-29,Processing,Agent,,CUST-PO-70931,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,2699.9322,1190670.1
SO0002195,CUST00010,PRD0008,Central National,-1123.0,2934.59,3295544.57,17.6,2022-03-01,2022-03-26,On Hold,Agent,REP031,CUST-PO-92819,,False,CRM,2026-06-24 00:14:16.766567,True,2418.1022,2715528.77
SO0002196,CUST00046,PRD0035,Lindenmeyr Publications,1296.0,3009.41,3900195.36,16.7,2024-10-23,2024-10-26,Delivered,Direct Sales,REP004,CUST-PO-63520,,True,Web Portal,2026-06-24 00:14:16.766567,False,2506.8385,3248862.7
SO0002197,CUST00038,PRD0018,North American Distribution,211.0,,117408.84,2.1,2022-09-23,2022-10-07,Confirmed,E-Commerce,REP020,CUST-PO-62570,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,,
SO0002198,CUST00039,PRD0035,Lindenmeyr Publications,1014.0,421.17,427066.38,14.1,2024-10-05,2024-10-11,Delivered,Direct Sales,REP030,CUST-PO-75874,Requires lift gate,True,CRM,2026-06-24 00:14:16.766567,False,361.785,366849.99
SO0002199,CUST00057,PRD0038,North American Distribution,848.0,0.0,0.0,3.5,2023-05-14,2023-05-26,Confirmed,Inside Sales,,CUST-PO-37579,,False,EDI,2026-06-24 00:14:16.766567,False,0.0,0.0
SO0002200,CUST00006,PRD0026,Lindenmeyr Publications,922.0,2187.64,2017004.08,3.0,2024-03-17,2024-04-06,Delivered,Broker,REP039,CUST-PO-93043,,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,2122.0108,1956493.96
SO0002201,CUST00019,PRD0008,Central National,858.0,1323.25,1135348.5,10.6,,2022-01-24,Confirmed,Agent,REP023,CUST-PO-37106,Fragile - handle with care,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,1182.9855,1015001.56
SO0002202,CUST00068,PRD0006,North American Distribution,670.0,2363.89,1583806.3,14.0,2024-05-28,2024-06-25,Confirmed,E-Commerce,REP007,CUST-PO-93536,Fragile - handle with care,False,EDI,2026-06-24 00:14:16.766567,False,2032.9454,1362073.42
SO0002203,CUST00017,PRD0007,North American Distribution,732.0,1295.66,948423.12,18.7,2023-05-03,2023-05-25,Delivered,Inside Sales,REP027,CUST-PO-73473,,False,Web Portal,2026-06-24 00:14:16.766567,False,1053.3716,771068.01
SO0002204,CUST00025,PRD0031,Lindenmeyr Publications,376.0,682.43,256593.68,8.2,2022-01-20,2022-02-17,Delivered,Broker,,CUST-PO-30085,TBC,False,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,626.4707,235552.98
SO0002205,CUST00046,PRD0034,North American Distribution,1179.0,2380.31,2806385.49,19.0,2022-05-28,2022-06-21,Delivered,Broker,REP025,CUST-PO-77502,,True,CRM,2026-06-24 00:14:16.766567,False,1928.0511,2273172.25
SO0002206,CUST00018,PRD0025,Central National,0.0,0.0,0.0,8.0,2024-02-05,2024-03-04,Shipped,Broker,REP005,CUST-PO-58579,,True,SQL_Server_Sales,2026-06-24 00:14:16.766567,False,0.0,0.0
SO0002207,CUST00053,PRD0003,Lindenmeyr Publications,1785.0,750.87,1340302.95,7.9,,2024-02-06,Partially Shipped,Direct Sales,REP003,,Deliver to dock B,False,CRM,2026-06-24 00:14:16.766567,False,691.5513,1234419.07
SO0002208,CUST00047,PRD0023,North American Distribution,1222.0,0.0,0.0,16.8,2024-07-19,2024-08-08,Confirmed,E-Commerce,REP002,,,False,Web Portal,2026-06-24 00:14:16.766567,False,0.0,0.0
SO0002209,CUST00067,PRD0002,Lindenmeyr Publications,1441.0,1202.77,1733191.57,8.3,2022-06-12,2022-06-04,Delivered,Agent,REP019,CUST-PO-22753,,True,CRM,2026-06-24 00:14:16.766567,False,1102.9401,1589336.68
SO0002210,CUST00010,PRD0011,Lindenmeyr Publications,855.0,3023.69,2585254.95,0.6,2024-12-15,2024-12-26,Delivered,E-Commerce,REP031,CUST-PO-90136,Fragile - handle with care,False,EDI,2026-06-24 00:14:16.766567,False,3005.5479,2569743.45
SO0002211,CUST00067,PRD0003,Lindenmeyr Publications,1718.0,504.55,866816.9,0.0,2022-12-19,,Confirmed,Agent,REP015,CUST-PO-33579,,True,Web Portal,2026-06-24 00:14:16.766567,False,504.55,866816.9
SO0002212,CUST00064,PRD0033,North American Distribution,1835.0,,1431667.0,0.4,2022-08-13,2022-08-31,Shipped,Broker,REP005,CUST-PO-68473,Deliver to dock B,False,Web Portal,2026-06-24 00:14:16.766567,False,,
