OrderID,CustomerID,ProductID,Division,OrderedQty,UnitPrice_USD,LineTotal_USD,DiscountPct,OrderDate,RequestedDeliveryDate,Status,SalesChannel,SalesRepID,POReference,SpecialInstructions,IsRush,SourceSystem
SO0002922,CUST00034,PRD0012,Central National,1337,2454.07 USD,3281091.59,18.9,2022-09-30,2022-10-30,Delivered,Broker,REP011,CUST-PO-35544,TBC,0,Web Portal
SO0002923,CUST00036,PRD0025,North American Distribution,688,2790.3,1919726.4,9.3,21 April 2024,05-16-2024,shipped,inside sales,REP034,,Deliver to dock B,0,SQL_Server_Sales
 SO0002924  ,CUST00057,PRD0036,North American Distribution,911,599.4 USD,546053.4,2.5,06-23-2022,06-28-2022,Processing,Direct Sales,REP013,,,0,CRM
SO0002925,CUST00049,PRD0018,Lindenmeyr Publications,674,2147.74,1447576.76,18.6,2022-09-24,2022-09-15,Delivered,Inside Sales,REP014,CUST-PO-70079,Fragile - handle with care,0,CRM
SO0002926,CUST00062,PRD0020,Central National,840,1590.63,1336129.2,0.1,2023-12-16,2024-01-12,Delivered,agent,REP017,,,1,EDI
SO0002927,CUST00037,PRD0027,Central National,1282,791.01,1014074.82,0.8,05/04/2023,04-27-2023,  Delivered  ,Agent,REP029,CUST-PO-58750,TBC,0,EDI
SO0002928,CUST00032,PRD0032,Central National,982,921.15,904569.3,17.9,2023-02-19,2023-03-07,Shipped,Agent,REP038,,,0,EDI
SO0002929,CUST00021,PRD0008,Lindenmeyr Publications,1327,"$1,583.96",2101914.92,19.6,2022-07-29,08/21/22,Confirmed,Inside Sales,,CUST-PO-90269,Fragile - handle with care,0,
SO0002930,CUST99115,PRD0038,Lindenmeyr Publications,988,1881.18,1858605.84,19.4,2023-09-25,10-17-2023,Delivered,Agent,REP003,CUST-PO-30446,,0,SQL_Server_Sales
SO0002931,CUST00015,PRD0023,Central National,402,1297.42,521562.84,5.4,13-Aug-2022,2022-09-10,Processing,Inside Sales,REP026,CUST-PO-29889,,1,CRM
SO0002932,CUST00064,PRD0006,Lindenmeyr Publications,117,1249.99,146248.83,10.3,2023-09-28,2023-10-16,Cancelled,Agent,REP037,CUST-PO-10086,Deliver to dock B,0,SQL_Server_Sales
SO0002933,CUST00045,PRD0026,North American Distribution,651,1328.37,864768.87,15.6,2023-06-26,2023-07-09,Delivered,Agent,REP012,CUST-PO-45295,Deliver to dock B,TRUE,EDI
SO0002934,CUST00041,PRD0005,Central National,1709,3189.2,5450342.8,16.8,2024-06-04,06-16-2024,Deliverd,Direct Sales,REP023,,N/A,1,CRM
  SO0002935 ,CUST00064,PRD0012,North American Distribution,375,1677.07,628901.25,11.3,2023-06-13,2023-06-29,Delivered,Inside Sales,REP008,,Requires lift gate,0,Web Portal
SO0002936,CUST00063,PRD0006,Central National,1103,2837.04,3129255.12,15.8,2024-08-25,2024-09-13,Delivered,Direct Sales,REP017,CUST-PO-97146,,1,EDI
SO0002937,CUST00005,PRD0025,CENTRAL NATIONAL,1710,90.07,154019.7 USD,6.2,2024/05/05,2024-05-23,Delivered,,REP015,CUST-PO-17664,,0,Web Portal
SO0002938,CUST00025,PRD0039,Central National,411,800.69,329083.59 USD,2.1,2023-11-29,2023-12-15,On Hold,Agent,REP028,CUST-PO-66787,Fragile - handle with care,TRUE,SQL_Server_Sales
SO0002939,CUST00070,PRD0027,,166,2032.08,337325.28,1.2,2022-09-30,2022-10-27,confirmed,Direct Sales,REP019,CUST-PO-46628,,0,SQL_Server_Sales
SO0002940,CUST00012,PRD0030,,1076,2966.59,3192050.84,13.1,05-Sep-2023,2023-09-20,Confirmed,Inside Sales,REP017,CUST-PO-19757,,0,Web Portal
SO0002941,CUST00062,PRD0031,Lindenmeyr Publications,379,69.51,26344.29,7.1,2024-11-07,2024-12-01,Partially Shipped,Agent,REP039,CUST-PO-74308,,Yes,Web Portal
 SO0002942 ,CUST00007,PRD0031,Lindenmeyr Publications,774,2385.8,1846609.2,14.7,01/03/23,2023-01-06,Delivered,E-Commerce,REP016,CUST-PO-50122,,1,CRM
SO0002943,CUST00053,PRD0019,Central National,1833,2022.2,3706692.6,11.7,2023-05-01,2023-05-30,Delivered,Inside Sales,REP001,CUST-PO-50371,,0,CRM
SO0002944,CUST00050,PRD0016,Central National,1211,"$1,469.60",1779685.6,2.9,07-19-2023,2023-07-31,Delivered,Agent,REP005,CUST-PO-50140,Call before delivery,0,CRM
SO0002945,CUST00023,PRD0040,North American Distribution,989,614.5,607740.5,16.3,2022-07-13,2022-08-03,shipped,Direct Sales,REP024,CUST-PO-47418,,TRUE,SQL_Server_Sales
SO0002946,CUST00005,PRD0026,North American Distribution,1234,1743.18,2151084.12,8.5,2024-05-14,2024-06-08,Delivered,Agent,,CUST-PO-61239,N/A,0,Web Portal
SO0002947,CUST00014,PRD0032,Lindenmeyr Publications,888,286.33,254261.04,12.3,2022-07-02,2022-07-25,Delivered,Agent,REP032,,,TRUE,SQL_Server_Sales
SO0002948,CUST00015,PRD0009,Central National,1333,1220.42,1626819.86,17.4,2022-02-23,2022-03-20,Delivered,Direct Sales,REP033,CUST-PO-64668,Fragile - handle with care,0,EDI
SO0002949,CUST99029,PRD0026,Lindenmeyr Publications,692,2516.04,1741099.68,13.8,2022-12-23,01/18/23,delivered,Broker,REP023,CUST-PO-94383,,0,EDI
SO0002950, CUST00030  ,PRD0033,North American Distribution,597,120.77,72099.69,,08/26/23,14 September 2023,shipped,Broker,REP035,CUST-PO-48657,Requires lift gate,0,
SO0002951,CUST00064,PRD0031,Central National,1377,2533.28,3488326.56,10.4,2024-04-15,2024-04-30,Cancelled,Direct Sales,REP004,CUST-PO-61295,,0,SQL_Server_Sales
SO0002952,CUST00017,PRD0018,Central National,159,0.0,0.0,19.1,2022-12-11,2023-01-08,Processing,Inside Sales,REP019,CUST-PO-78129,Requires lift gate,0,CRM
SO0002953,CUST00046,PRD0025,Central National,1714,80.56,138079.84,12.2,2022-02-05,2022-02-08,Delivered,Inside Sales,REP008,CUST-PO-63901,,0,SQL_Server_Sales
SO0002954,CUST00028,PRD0040,Central National,1564,3176.94,4968734.16,13.1,2022/11/22,2022-12-16,Delivered,Broker,REP019,,,0,SQL_Server_Sales
SO0002955,CUST00069,PRD0035,lindenmeyr publications,942,2596.21,2445629.82,6.5,2024-07-09,2024-07-31, Delivered,Broker,REP013,CUST-PO-82759,,No,SQL_Server_Sales
SO0002956,CUST00006,PRD0004,North American Distribution,1923,3023.59,5814363.57,14.8,2023-09-20,2023/10/19,Cancelled,Inside Sales,REP039,CUST-PO-23447,Call before delivery,TRUE,EDI
SO0002957,CUST00049,PRD0011,Lindenmeyr Publications,531,2763.06,1467184.86,16.4,2023-04-25,2023-05-02,Delivered,Broker,REP023,CUST-PO-93181,Deliver to dock B,0,CRM
SO0002958,CUST00030,PRD0017,Central National,1051,3040.18,3195229.18,18.0,2022-08-23,2022-09-08,delivered,Broker,REP029,CUST-PO-21664,N/A,No,SQL_Server_Sales
SO0002959,CUST00056,PRD0008,NORTH AMERICAN DISTRIBUTION,0,2710.03,0.0,17.1,10/07/23,2023-11-04,Processing,broker,REP005,,Deliver to dock B,TRUE,EDI
SO0002960,CUST00047,PRD0008,Central National,1059,2733.44,"$2,894,712.96",14.3,2024-06-25,14/07/2024,On Hold,Broker,REP022,CUST-PO-73308,Fragile - handle with care,Yes,EDI
SO0002961,CUST99101,PRD0009,North American Distribution,1078,2955.62,3186158.36,17.5,04/11/23,2023/04/19,Delivered,Direct Sales,REP026,CUST-PO-14185,,0,CRM
SO0002962,CUST00066,PRD0026,Central National,853,2724.94,2324373.82,4.7,26 May 2023,2023-06-19,Processing,Inside Sales,REP023,CUST-PO-34567,,0,SQL_Server_Sales
SO0002963,CUST00070,PRD0040,Lindenmeyr Publications,207,1043.7,216045.9,8.6,10/14/22,2022-11-06,Confirmed,Broker,REP019,CUST-PO-21540,Call before delivery,0,EDI
SO0002964,  CUST00045  ,PRD0011,north american distribution,507,2876.81,1458542.67,0.1,2024-10-30,19 November 2024,delivered,broker,REP021,CUST-PO-52626,,0,EDI
SO0002965,CUST00043,PRD0019,LINDENMEYR PUBLICATIONS,1598,0.0,0.0,,2022-11-10,11-14-2022,CANCELLED,E-COMMERCE,REP035,CUST-PO-94043,,0,SQL_Server_Sales
SO0002966,CUST00003,PRD0009,North American Distribution,1303,"$1,475.58",1922680.74 USD,18.6,04/25/24,2024-05-19,Delivered,Inside Sales,REP026,CUST-PO-69492,,0,EDI
SO0002967,CUST99576,PRD0016,Central National,113,2950.9,333451.7,8.9,2024-05-26,2024-06-24,Shipped,BROKER,REP012,CUST-PO-54850,,1,CRM
SO0002968,CUST00009,PRD0018,North American Distribution,179,300.32,53757.28,15.6,2024-01-25,2024/02/03,Cancelled,Broker,REP034,CUST-PO-90621,,0,SQL_Server_Sales
SO0002969,CUST00022,PRD0029,North American Distribution,109,434.38,47347.42,6.6,2022/07/02,2022-07-31,Delivered,E-Commerce,REP010,CUST-PO-93721,,0,SQL_Server_Sales
SO0002970,CUST00041,PRD0023,central national,1135,491.31,557636.85,18.8,18/11/2024,2024-12-03,Delivered,Broker,REP038,CUST-PO-95491,N/A,0,SQL_Server_Sales
SO0002971,CUST00012,PRD0022,North American Distribution,1835,2658.09,4877595.15,2.3,2024-05-13,2024-05-30,Delivered,E-Commerce,REP022,CUST-PO-61562,Deliver to dock B,0,EDI
SO0002972,CUST00044,PRD0030,,1731,1446.32,2503579.92,2.9,2024-04-29,2024-05-23,Delivered,E-Commerce,REP027,CUST-PO-59573,Fragile - handle with care,0,CRM
SO0002973,CUST00031,PRD0012,Lindenmeyr Publications,422,2418.78,1020725.16,14.3,2023-01-11,2023-02-03,Processing,E-Commerce,REP026,CUST-PO-32549,,0,EDI
SO0002974,CUST00048,PRD0032,North American Distribution,271,1504.6,"$407,746.60",19.8,2023-05-07,2023-05-24,Delivered,Direct Sales,REP003,CUST-PO-67007,,1,Web Portal
SO0002975,CUST00024,PRD0039,Lindenmeyr Publications,188,3032.49,570108.12,3.2,2024-01-29,2024/02/05,Processing,broker,REP014,CUST-PO-75307,Requires lift gate,0,SQL_Server_Sales
SO0002976,CUST00036,PRD0018,LINDENMEYR PUBLICATIONS,1541,"$2,554.48",3936453.68,19.4,2022-04-27,05 May 2022,Partially Shipped,Inside Sales,REP004,CUST-PO-49957,Fragile - handle with care,No,Web Portal
SO0002977,CUST00038,PRD0010,Lindenmeyr Publications,990,"$2,014.84",1994691.6,4.7,2022-11-29,2022-12-19,Delivered,Inside Sales,,CUST-PO-61966,,0,EDI
SO0002978,CUST00043,PRD0034,North American Distribution,1366,2488.33,3399058.78,12.8,2023-01-14,01/27/23,Cancelled,E-Commerce,REP009,CUST-PO-64033,Deliver to dock B,Yes,CRM
SO0002979,CUST00036,PRD0002,Lindenmeyr Publications,1596,0.0,0.0,2.0,2023-11-28,2023-12-03,Delivered,,REP006,CUST-PO-27775,,0,SQL_Server_Sales
SO0002980,CUST00060,PRD0006,LINDENMEYR PUBLICATIONS,1985,2276.56,4518971.6,10.6,2023-03-20,2023-03-06,Cancelled,Agent,REP024,CUST-PO-31397,Fragile - handle with care,0,SQL_Server_Sales
SO0002981,CUST00003,PRD0035,NORTH AMERICAN DISTRIBUTION,839,1604.96,1346561.44,17.2,2024-08-02,27 August 2024,Confirmed,Broker,REP013,CUST-PO-88061,,0,
SO0002982,CUST99138,PRD0028,Lindenmeyr Publications,1597,106.22,169633.34 USD,19.3,2022-12-14,2023-01-06,Delivered,Inside Sales,REP012,CUST-PO-43987,Fragile - handle with care,Yes,Web Portal
SO0002983,   CUST00045  ,PRD0023,Central National,820,2465.59,2021783.8,4.7,01/16/22,2022/02/05,Delivered,Inside Sales,,CUST-PO-52376,,0,EDI
SO0002984,CUST00058,PRD0009,LINDENMEYR PUBLICATIONS,1376,549.16,755644.16 USD,2.8,01/26/23,2023-02-04,Delivered,Direct Sales,REP015,CUST-PO-85186,,0,Web Portal
SO0002985,CUST00010,PRD0019,Lindenmeyr Publications,-1519,1876.11,2849811.09,15.5,30/05/2023,2023-06-15,Delivered,Inside Sales,,CUST-PO-25431,,TRUE,Web Portal
SO0002986,CUST00035,PRD0035,North American Distribution,608,763.95,464481.6,,2024-03-21,2024-03-30,Cancelled,Direct Sales,REP031,CUST-PO-54501,TBC,0,EDI
SO0002987,CUST00070,PRD0010,North American Distribution,569,2163.96 USD,1231293.24,13.5,2023-05-19,2023-05-28,Processing,E-Commerce,REP010,CUST-PO-40191,,0,Web Portal
SO0002988,CUST00034,PRD0010,Central National,374,540.1,201997.4,1.2,2023-04-09,14-Apr-2023,Delivered,Agent,REP039,CUST-PO-82117,Requires lift gate,1,SQL_Server_Sales
SO0002989,CUST00004,PRD0020,Central National,1031,2297.44,2368660.64,17.5,2024-03-01,2024-03-08,Delivered,INSIDE SALES,REP012,CUST-PO-69302,,0,Web Portal
SO0002990,CUST00010,PRD0028,LINDENMEYR PUBLICATIONS,352,"$1,799.60",633459.2,5.3,2024-01-14,2024-01-26,Confirmed,Inside Sales,,CUST-PO-95799,,Yes,EDI
SO0002991,CUST00049,PRD0011,Lindenmeyr Publications,1837,0.0,0.0,3.7,2022-07-22,15/07/2022,Shipped,Broker,REP037,CUST-PO-63347,Deliver to dock B,0,CRM
SO0002992,CUST00035,PRD0017,North American Distribution,232,2357.89,547030.48,6.6,11/15/24,2024-12-02,Delivered,Agent,REP021,CUST-PO-30656,,0,Web Portal
SO0002993,CUST00053,,Lindenmeyr Publications,314,1678.61,527083.54,17.6,2024-08-22,08/26/24,Partially Shipped,Direct Sales,REP039,CUST-PO-57013,Requires lift gate,1,EDI
SO0002994,CUST00057,PRD0034,North American Distribution,1948,2823.24,5499671.52,15.9,2022-01-25,2022-02-01,Delivered,Direct Sales,REP034,CUST-PO-22513,,Yes,SQL_Server_Sales
SO0002995,CUST00045,PRD0032,Lindenmeyr Publications,1825,2591.63 USD,4729724.75,13.7,2023-01-01,2023-01-18,Shipped,Broker,REP037,CUST-PO-47804,,0,EDI
SO0002996,CUST00014,PRD0002,Lindenmeyr Publications,689,2930.25,2018942.25,14.3,2023-08-06,2023-09-02,Delivered,Direct Sales,REP026,CUST-PO-54377,Deliver to dock B,0,
SO0002997,CUST00050,PRD0005,Central National,461,0.0,0.0,6.8,2024-10-16,10/14/24,delivered,Broker,REP008,,,1,EDI
SO0002998,CUST00031,PRD0028,Lindenmeyr Publications,337,291.1,98100.7,3.5,22-Oct-2022,11-09-2022,Delivered,E-Commerce,REP038,CUST-PO-23998,,0,Web Portal
SO0002999,CUST00056,PRD0031,Lindenmeyr Publications,772,1107.02,854619.44,6.9,12/07/23,2023-12-17,Delivered,E-COMMERCE,REP003,,,0,EDI
SO0003000,CUST00046,PRD0015,Lindenmeyr Publications,946,2366.87,2239059.02,19.8,2023-06-15,2023-06-02,Delivered,E-Commerce,REP023,CUST-PO-30150,,0,CRM
SO0003001,CUST00045,PRD0007,Central National,587,3118.17,1830365.79,19.4,2024-09-04,2024-09-27,On Hold,Broker,REP035,CUST-PO-85590,Deliver to dock B,0,CRM
SO0003002,CUST00013,PRD0031,North American Distribution,1926,2903.73,5592583.98,17.6,2022-04-24,2022-05-12,Shipped,Inside Sales,REP019,,,1,SQL_Server_Sales
 SO0003003  ,CUST00031,PRD0007,,1292,1030.73,1331703.16,9.4,2024-01-11,2024-02-09,Delivered,,,CUST-PO-89178,,Yes,CRM
   SO0003004 ,CUST00009,PRD0003,Lindenmeyr Publications,523,1333.01,697164.23,18.6,2022-01-20,06/01/2022,Delivered,Direct Sales,REP038,CUST-PO-79993,,0,CRM
SO0003005,CUST00047,PRD0039,CENTRAL NATIONAL,849,"$1,614.36",1370591.64,13.9,2022-05-04,08/05/2022,Processing,Direct Sales,REP040,CUST-PO-85409,,1,CRM
   SO0003006,CUST00064,PRD0014,North American Distribution,1560,450.49,702764.4,9.3,2023-04-03,2023-04-08,Shipped,E-Commerce,REP016,CUST-PO-66168,,Yes,CRM
SO0003007,CUST00024,PRD0010,Central National,1615,133.26,215214.9,7.6,2024-02-17,02/26/24,Delivered,Direct Sales,REP026,CUST-PO-26446,,0,CRM
SO0003008,CUST00046,PRD0003,,507,1272.58,645198.06,17.6,2023/02/14,2023-02-24,Delivered,Agent,REP009,CUST-PO-45310,,0,Web Portal
SO0003009,CUST00048,PRD0020,Lindenmeyr Publications,1513,2303.31,"$3,484,908.03",2.1,2022-05-11,2022-05-15,Processing,Broker,REP001,CUST-PO-49720,Requires lift gate,TRUE,Web Portal
SO0003010, CUST00050 ,PRD0013,Lindenmeyr Publications,205,3136.82,643048.1,15.4,25-May-2022,2022-06-04,Procesing,Direct Sales,REP029,CUST-PO-51765,Deliver to dock B,1,SQL_Server_Sales
SO0003011,CUST00044,PRD0028,,431,2608.84,1124410.04,2.9,2022-01-12,02-05-2022,Delivered,Inside Sales,REP037,CUST-PO-18239,,0,CRM
SO0003012,CUST00058,PRD0035,Central National,451,7.2,3247.2,5.0,2023/10/18,2023-11-08,Delivered,Broker,REP034,CUST-PO-11089,,0,SQL_Server_Sales
SO0003013,CUST00040,PRD0015,,963,1228.62,1183161.06,6.7,2022-06-22,2022-07-14,Delivered,Direct Sales,REP001,,TBC,0,CRM
SO0003014,CUST00032,PRD0007,Lindenmeyr Publications,537,1966.61,1056069.57,5.5,2023/10/30,16/11/2023,Delivered,direct sales,REP032,CUST-PO-41824,Fragile - handle with care,0,
SO0003015,CUST00065,PRD0021,Lindenmeyr Publications,210,1696.29,356220.9,8.1,2024-07-08,2024-08-06,Delivered,Broker,REP023,CUST-PO-71700,Fragile - handle with care,0,EDI
SO0003016,CUST00027,PRD0035,Central National,1844,1003.3,1850085.2,4.3,26 April 2023,2023-05-03,Delivered,Inside Sales,REP028,CUST-PO-20728,,1,Web Portal
SO0003017,CUST00026,PRD0015,Lindenmeyr Publications,36,873.03,31429.08,13.4,2023-06-06,2023-06-14,Delivered,Direct Sales,REP019,CUST-PO-51373,,0,EDI
SO0003018,CUST00056,PRD0028,Lindenmeyr Publications,63,1811.92,114150.96,,2024-02-18,2024-03-18,Delivered,Inside Sales,REP023,CUST-PO-50563,Call before delivery,0,Web Portal
SO0003019,CUST00050,PRD0025,North American Distribution,134,3154.01,422637.34,14.2,2023-06-27,2023-07-17,Delivered,Agent,REP031,CUST-PO-22838,N/A,0,CRM
SO0003020,CUST00020,PRD0023,Lindenmeyr Publications,720,714.55,514476.0,17.7,08/30/24,09/06/24,Shipped,E-COMMERCE,REP032,CUST-PO-10279,Requires lift gate,0,
SO0003021,CUST00023,PRD0027,North American Distribution,1782,3077.86,5484746.52,18.3,2023-01-30,02/06/23,Delivered,Broker,REP012,CUST-PO-58663,Requires lift gate,0,Web Portal
SO0003022,CUST00005,PRD0023,Lindenmeyr Publications,1376,1940.88,2670650.88,8.8,03/23/22,2022-03-30,Delivered,Direct Sales,REP017,CUST-PO-95183,,0,Web Portal
SO0003023,CUST00002,PRD0020,Central National,1065,2481.18,2642456.7,8.4,2023-08-26,2023-09-11,On Hold,Direct Sales,REP001,CUST-PO-34322,Call before delivery,0,CRM
SO0003024,CUST00036,PRD0021,Central National,650,3049.1,1981915.0,1.1,2022-07-17,2022-08-14,Delivered,agent,REP039,CUST-PO-77137,,TRUE,Web Portal
SO0003025,CUST00005,PRD0018,Lindenmeyr Publications,228,2107.99,480621.72,1.4,2023-05-18,2023-06-12,Processing,E-Commerce,,CUST-PO-84386,,1,Web Portal
SO0003026,CUST00027,PRD0037,Lindenmeyr Publications,692,100.31,69414.52,8.8,2024-08-24,06-Sep-2024,Delivered,Agent,REP030,CUST-PO-77201,Fragile - handle with care,0,EDI
SO0003027,CUST00045,PRD0019,Central National,854,0.0,0.0,11.7,11-10-2023,2023-11-13,Delivered,Broker,REP017,CUST-PO-39858,Fragile - handle with care,0,EDI
SO0003028,CUST00031,PRD0006,north american distribution,813,2186.44,1777575.72,7.4,2022-12-22,01-16-2023,Delivered,Direct Sales,REP029,,Call before delivery,0,SQL_Server_Sales
SO0003029,CUST00067,PRD0014,Central National,389,2867.64,1115511.96,13.5,2023-05-20,2023-05-30,Delivered,Agent,REP010,CUST-PO-57545,,Yes,CRM
SO0003030,CUST00067,PRD0026,Central National,1444,$302.53,436853.32,,2022-05-05,2022-05-29,Cancelled,agent,,CUST-PO-34313,TBC,0,SQL_Server_Sales
SO0003031,CUST00060,PRD0032,Central National,-198,1301.51,257698.98,5.9,2022-11-24,2022-12-09,Processing,Agent,REP005,CUST-PO-45317,,0,SQL_Server_Sales
SO0003032,CUST00022,PRD0026,Central National,1580,845.49,1335874.2,18.8,03/06/23,2023-03-20,Cancelled,Agent,,CUST-PO-51105,,1,CRM
SO0003033,CUST00062,PRD0003,Lindenmeyr Publications,348,1021.77,355575.96,2.8,2022-08-18,2022-09-14,Cancelled,Inside Sales,REP011,CUST-PO-71940,,0,Web Portal
SO0003034,CUST00020,PRD0011,North American Distribution,1195,536.69,641344.55,10.7,2023-10-01,2023-09-18,Delivered,E-Commerce,REP028,CUST-PO-95713,,0,CRM
SO0003035,CUST00012,PRD0020,Lindenmeyr Publications,688,2652.66,1825030.08,0.2,03-13-2023,2023-03-27,Delivered,Broker,REP036,CUST-PO-58117,Requires lift gate,Yes,EDI
SO0003036,CUST00001,PRD0026,Central National,119,2202.03,262041.57,9.9,2022-09-09,2022-09-24,Delivered,Broker,REP023,CUST-PO-44844,Fragile - handle with care,0,EDI
SO0003037,CUST00037,PRD0007,North American Distribution,1482,1996.61,2958976.02,5.7,24 February 2022,2022-03-18,Shipped,Direct Sales,REP026,CUST-PO-41829,,Yes,EDI
SO0003038,CUST00043,PRD0003,NORTH AMERICAN DISTRIBUTION,1332,2543.12,3387435.84,10.2,2024-05-08,2024-05-31,Delivered,Agent,REP025,CUST-PO-83994,Call before delivery,Yes,SQL_Server_Sales
SO0003039,CUST00035,PRD0003,Central National,71,500.58 USD,35541.18,7.5,2022-08-24,2022-09-12,Delivered,Inside Sales,,CUST-PO-28448,,TRUE,EDI
  SO0003040  ,CUST00041,PRD0032,North American Distribution,1399,0.0,0.0,12.5,2022-01-16,2022-02-01,Delivered,Direct Sales,REP031,CUST-PO-87597,Deliver to dock B,0,SQL_Server_Sales
SO0003041,CUST00050,PRD0031,Lindenmeyr Publications,812,2272.01,1844872.12,18.5,2023-06-08,2023-07-02,Delivered,Direct Sales,REP009,,,0,Web Portal
SO0003042,CUST99196,PRD0024,Central National,1017,2113.65,2149582.05,11.7,30 July 2023,2023-08-13,Delivered,Inside Sales,REP026,CUST-PO-45560,Fragile - handle with care,0,Web Portal
SO0003043,CUST00007,PRD0038,Lindenmeyr Publications,1900,2087.63,3966497.0,13.6,2024-09-27,03-Oct-2024,Delivered,Agent,REP015,CUST-PO-73767,,0,SQL_Server_Sales
SO0003044,CUST00061,PRD0013,North American Distribution,1038,2992.42,3106131.96,18.1,2022-06-14,2022-06-20,Delivered,Broker,REP032,CUST-PO-23411,,0,EDI
SO0003045,CUST00049,PRD0030,North American Distribution,623,581.78,362448.94,3.2,2023-11-03,2023-11-22,Delivered,E-Commerce,REP005,CUST-PO-87743,,TRUE,Web Portal
SO0003046,CUST00063,PRD0037,,709,1883.18,1335174.62,13.3,2024-09-11,2024-09-14,Delivered,Broker,REP012,CUST-PO-34774,Requires lift gate,1,SQL_Server_Sales
SO0003047,CUST00041,PRD0021,North American Distribution,1234,2877.68,3551057.12,19.2,2022-12-26,2023-01-16,Shipped,E-Commerce,REP022,CUST-PO-89709,,No,CRM
SO0003048,CUST00045,PRD0040,North American Distribution,554,2795.09,1548479.86,17.4,24/05/2022,16-Jun-2022,Cancelled,Broker,REP007,CUST-PO-19179,,0,SQL_Server_Sales
SO0003049,CUST00054,PRD0001,Lindenmeyr Publications,486,9.29,4514.94,4.6,26/12/2022,2023-01-04,Delivered,Agent,REP037,CUST-PO-31970,,1,Web Portal
SO0003050,CUST00013,PRD0032,Central National,1408,2918.2,4108825.6,14.5,06-21-2023,18/07/2023,Shipped,Agent,REP039,CUST-PO-77024,TBC,1,Web Portal
SO0003051,CUST00023,PRD0014,,242,2720.24,658298.08,16.3,03-09-2024,2024-03-13,Delivered,Direct Sales,REP021,CUST-PO-18493,TBC,0,EDI
SO0003052,CUST00011,PRD0016,Central National,1799,615.33,1106978.67,15.1,09/07/22,2022-09-13,Delivered,Agent,REP037,CUST-PO-43334,Deliver to dock B,0,SQL_Server_Sales
SO0003053,CUST00021,PRD0024,North American Distribution,924,545.36,503912.64,,2023-09-22,2023-10-02,Delivered,Direct Sales,REP030,CUST-PO-24626,Call before delivery,No,Web Portal
SO0003054,CUST00068,PRD0030,Lindenmeyr Publications,559,1676.2,936995.8,18.3,2023-04-27,2023-05-17,Delivered,Inside Sales,REP020,CUST-PO-91019,Deliver to dock B,0,SQL_Server_Sales
SO0003055,CUST00008,PRD0038,North American Distribution,1073,3094.71,3320623.83,13.8,2022-08-15,14/09/2022,   Delivered,E-Commerce,REP019,CUST-PO-83062,,0,
SO0003056,CUST00028,PRD0003,north american distribution,492,2495.92,1227992.64,8.6,2022-10-15,2022-10-20,Delivered,E-Commerce,REP019,CUST-PO-17469,,0,CRM
SO0003057,CUST00052,PRD0001,Lindenmeyr Publications,1879,2673.59,5023675.61,6.6,2023-10-07,2023-10-16,Confirmed,Agent,REP025,CUST-PO-13824,,0,Web Portal
SO0003058,CUST00064,PRD0039,North American Distribution,1058,$0.00,0.0,9.6,10-28-2023,25/11/2023,Deliverd,E-Commerce,REP026,CUST-PO-72852,Call before delivery,0,CRM
SO0003059,CUST99378,PRD0006,Lindenmeyr Publications,1543,675.68 USD,1042574.24,2.7,2024-10-01,2024-10-09,Delivered,Direct Sales,REP010,CUST-PO-56015,,0,Web Portal
